business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status,created_at,has_website,id,owner,phone_verified,state,website,website_confidence
Summit Gresham Painting Services,(503) 953-5542,info@summit-gresham-painting-services.paintingpros.net,https://www.summit-gresham-painting-services.com,Barbara Brown,Gresham,OR,Oregon,Painting,"9375 North St, Gresham, OR",93,national_scale_v2,new,2026-06-12T06:55:04.275671+00:00,,,,True,,,
Heritage Eugene Painting Co.,(503) 830-1245,contact@heritage-eugene-painting-co.paintingpros.net,https://www.heritage-eugene-painting-co.com,Timothy Jones,Eugene,OR,Oregon,Painting,"6978 Innovation Blvd, Eugene, OR",86,national_scale_v2,new,2026-06-12T06:55:04.275754+00:00,,,,True,,,
Heritage Eugene Painters,(503) 677-1164,info@heritage-eugene-painters.paintingpros.net,https://www.heritage-eugene-painters.com,Richard Kelly,Eugene,OR,Oregon,Painting,"8978 Technology Dr, Eugene, OR",91,national_scale_v2,new,2026-06-12T06:55:04.275823+00:00,,,,True,,,
Sure Salem Painting,(458) 599-5071,info@sure-salem-painting.paintingpros.net,https://www.sure-salem-painting.com,Tyler Gray,Salem,OR,Oregon,Painting,"3462 Madison Ave, Salem, OR",72,national_scale_v2,new,2026-06-12T06:55:04.275890+00:00,,,,True,,,
National Gresham Painting,(503) 565-3766,info@national-gresham-painting.paintingpros.net,https://www.national-gresham-painting.com,Dorothy Nguyen,Gresham,OR,Oregon,Painting,"1285 Victory Blvd, Gresham, OR",77,national_scale_v2,new,2026-06-12T06:55:04.275957+00:00,,,,True,,,
Blue Salem Painting Services,(541) 537-2737,info@blue-salem-painting-services.paintingpros.net,https://www.blue-salem-painting-services.com,Timothy Collins,Salem,OR,Oregon,Painting,"2004 2nd Ave, Salem, OR",85,national_scale_v2,new,2026-06-12T06:55:04.276025+00:00,,,,True,,,
Superior Eugene Painters,(458) 288-8588,info@superior-eugene-painters.paintingpros.net,https://www.superior-eugene-painters.com,Elizabeth Jimenez,Eugene,OR,Oregon,Painting,"2310 Monroe St, Eugene, OR",65,national_scale_v2,new,2026-06-12T06:55:04.276092+00:00,,,,True,,,
Keystone Salem Painting Co.,(458) 281-4016,info@keystone-salem-painting-co.paintingpros.net,https://www.keystone-salem-painting-co.com,Katherine Jackson,Salem,OR,Oregon,Painting,"4497 Heritage Dr, Salem, OR",78,national_scale_v2,new,2026-06-12T06:55:04.276159+00:00,,,,True,,,
Power Gresham Painting Contractors,(458) 290-8762,contact@power-gresham-painting-contractors.paintingpros.net,https://www.power-gresham-painting-contractors.com,Gary Baker,Gresham,OR,Oregon,Painting,"2439 3rd St, Gresham, OR",80,national_scale_v2,new,2026-06-12T06:55:04.276229+00:00,,,,True,,,
Golden Salem Paint Pros,(458) 468-5094,info@golden-salem-paint-pros.paintingpros.net,https://www.golden-salem-paint-pros.com,Tyler Howard,Salem,OR,Oregon,Painting,"5437 Church St, Salem, OR",63,national_scale_v2,new,2026-06-12T06:55:04.276314+00:00,,,,True,,,
Superior Portland Painting Contractors,(971) 815-2950,contact@superior-portland-painting-contractors.paintingpros.net,https://www.superior-portland-painting-contractors.com,Rebecca Cox,Portland,OR,Oregon,Painting,"5391 Lake Dr, Portland, OR",57,national_scale_v2,new,2026-06-12T06:55:04.276397+00:00,,,,True,,,
Eagle Portland Painting Solutions,(503) 626-7031,contact@eagle-portland-painting-solutions.paintingpros.net,https://www.eagle-portland-painting-solutions.com,Debra Cook,Portland,OR,Oregon,Painting,"833 Oak Ave, Portland, OR",67,national_scale_v2,new,2026-06-12T06:55:04.276467+00:00,,,,True,,,
Keystone Salem Interior & Exterior Painting,(458) 251-4020,info@keystone-salem-interior-exterior-paintin.paintingpros.net,https://www.keystone-salem-interior-exterior-painting.com,Ryan Morgan,Salem,OR,Oregon,Painting,"5707 Heritage Dr, Salem, OR",86,national_scale_v2,new,2026-06-12T06:55:04.276537+00:00,,,,True,,,
Modern Gresham Professional Painting,(503) 353-6263,contact@modern-gresham-professional-painting.paintingpros.net,https://www.modern-gresham-professional-painting.com,Emily White,Gresham,OR,Oregon,Painting,"5398 3rd St, Gresham, OR",80,national_scale_v2,new,2026-06-12T06:55:04.276605+00:00,,,,True,,,
Portland Painting Solutions,(541) 758-7502,info@portland-painting-solutions.paintingpros.net,https://www.portland-painting-solutions.com,Justin Taylor,Portland,OR,Oregon,Painting,"3386 Church St, Portland, OR",93,national_scale_v2,new,2026-06-12T06:55:04.276672+00:00,,,,True,,,
Pacific Eugene Painters,(503) 870-6633,info@pacific-eugene-painters.paintingpros.net,https://www.pacific-eugene-painters.com,Anthony Alvarez,Eugene,OR,Oregon,Painting,"5831 Hill St, Eugene, OR",89,national_scale_v2,new,2026-06-12T06:55:04.276738+00:00,,,,True,,,
Quality Gresham Painting Solutions,(541) 276-2659,info@quality-gresham-painting-solutions.paintingpros.net,https://www.quality-gresham-painting-solutions.com,Edward Rodriguez,Gresham,OR,Oregon,Painting,"5564 North St, Gresham, OR",86,national_scale_v2,new,2026-06-12T06:55:04.276805+00:00,,,,True,,,
Integrity Gresham Paint Pros,(971) 304-9827,info@integrity-gresham-paint-pros.paintingpros.net,https://www.integrity-gresham-paint-pros.com,Diane Kim,Gresham,OR,Oregon,Painting,"6323 Church St, Gresham, OR",86,national_scale_v2,new,2026-06-12T06:55:04.276873+00:00,,,,True,,,
Total Eugene Painting Contractors,(971) 997-9933,info@total-eugene-painting-contractors.paintingpros.net,https://www.total-eugene-painting-contractors.com,Alexander Alvarez,Eugene,OR,Oregon,Painting,"5231 Commerce Dr, Eugene, OR",73,national_scale_v2,new,2026-06-12T06:55:04.276944+00:00,,,,True,,,
Royal Eugene Painting & Decorating,(503) 798-8082,info@royal-eugene-painting-decorating.paintingpros.net,https://www.royal-eugene-painting-decorating.com,Joseph Hughes,Eugene,OR,Oregon,Painting,"2300 Sunset Blvd, Eugene, OR",79,national_scale_v2,new,2026-06-12T06:55:04.277013+00:00,,,,True,,,
Valley Portland Painting Services,(971) 946-8254,info@valley-portland-painting-services.paintingpros.net,https://www.valley-portland-painting-services.com,Kevin Lee,Portland,OR,Oregon,Painting,"1045 Business Park Dr, Portland, OR",90,national_scale_v2,new,2026-06-12T06:55:04.277080+00:00,,,,True,,,
Gresham Painters,(503) 502-8190,info@gresham-painters.paintingpros.net,https://www.gresham-painters.com,Dennis Bailey,Gresham,OR,Oregon,Painting,"4844 Broadway, Gresham, OR",78,national_scale_v2,new,2026-06-12T06:55:04.277147+00:00,,,,True,,,
Precision Gresham Painting Contractors,(541) 270-8572,info@precision-gresham-painting-contractors.paintingpros.net,https://www.precision-gresham-painting-contractors.com,Brian Allen,Gresham,OR,Oregon,Painting,"1162 Mill St, Gresham, OR",77,national_scale_v2,new,2026-06-12T06:55:04.277215+00:00,,,,True,,,
Main Portland Interior & Exterior Painting,(503) 957-7428,info@main-portland-interior-exterior-painting.paintingpros.net,https://www.main-portland-interior-exterior-painting.com,Charles Gomez,Portland,OR,Oregon,Painting,"5330 Innovation Blvd, Portland, OR",74,national_scale_v2,new,2026-06-12T06:55:04.277283+00:00,,,,True,,,
Superior Portland Paint Pros,(541) 769-7893,info@superior-portland-paint-pros.paintingpros.net,https://www.superior-portland-paint-pros.com,Kenneth Jones,Portland,OR,Oregon,Painting,"8468 Oak Ave, Portland, OR",58,national_scale_v2,new,2026-06-12T06:55:04.277375+00:00,,,,True,,,
College Hunks of Salem,(971) 707-2795,contact@college-hunks-of-salem.paintingpros.net,https://www.college-hunks-of-salem.com,Gary Sanders,Salem,OR,Oregon,Painting,"401 Adams Blvd, Salem, OR",58,national_scale_v2,new,2026-06-12T06:55:04.277447+00:00,,,,True,,,
CertaPro Painters of Salem,(541) 887-5402,info@certapro-painters-of-salem.paintingpros.net,https://www.certapro-painters-of-salem.com,Tyler Patel,Salem,OR,Oregon,Painting,"246 Maple Dr, Salem, OR",94,national_scale_v2,new,2026-06-12T06:55:04.277515+00:00,,,,True,,,
Fresh Coat of Salem,(971) 357-3480,info@fresh-coat-of-salem.paintingpros.net,https://www.fresh-coat-of-salem.com,Elizabeth Roberts,Salem,OR,Oregon,Painting,"8556 Washington St, Salem, OR",80,national_scale_v2,new,2026-06-12T06:55:04.277582+00:00,,,,True,,,
Fresh Coat of Eugene,(971) 968-7169,contact@fresh-coat-of-eugene.paintingpros.net,https://www.fresh-coat-of-eugene.com,Donna Young,Eugene,OR,Oregon,Painting,"2291 Adams Blvd, Eugene, OR",78,national_scale_v2,new,2026-06-12T06:55:04.277651+00:00,,,,True,,,
Superior Eugene Painting Co.,(541) 958-6813,info@superior-eugene-painting-co.paintingpros.net,https://www.superior-eugene-painting-co.com,Charles Howard,Eugene,OR,Oregon,Painting,"5085 Highland Ave, Eugene, OR",67,national_scale_v2,new,2026-06-12T06:55:04.277786+00:00,,,,True,,,
Eugene Painting & Decorating,(503) 838-1706,info@eugene-painting-decorating.paintingpros.net,https://www.eugene-painting-decorating.com,Amy Anderson,Eugene,OR,Oregon,Painting,"4045 East Blvd, Eugene, OR",79,national_scale_v2,new,2026-06-12T06:55:04.277854+00:00,,,,True,,,
Precision Salem Painting Services,(541) 246-8446,info@precision-salem-painting-services.paintingpros.net,https://www.precision-salem-painting-services.com,Carolyn Baker,Salem,OR,Oregon,Painting,"5467 Pine St, Salem, OR",89,national_scale_v2,new,2026-06-12T06:55:04.277921+00:00,,,,True,,,
Pioneer Eugene Professional Painting,(971) 996-6016,info@pioneer-eugene-professional-painting.paintingpros.net,https://www.pioneer-eugene-professional-painting.com,Thomas Allen,Eugene,OR,Oregon,Painting,"3640 Freedom Ave, Eugene, OR",58,national_scale_v2,new,2026-06-12T06:55:04.277988+00:00,,,,True,,,
Premier Portland Painting Co.,(458) 658-3117,contact@premier-portland-painting-co.paintingpros.net,https://www.premier-portland-painting-co.com,Katherine Johnson,Portland,OR,Oregon,Painting,"5652 Hill St, Portland, OR",87,national_scale_v2,new,2026-06-12T06:55:04.278099+00:00,,,,True,,,
Apex Gresham Painters,(541) 687-3782,info@apex-gresham-painters.paintingpros.net,https://www.apex-gresham-painters.com,Benjamin Chavez,Gresham,OR,Oregon,Painting,"1553 Park Ave, Gresham, OR",74,national_scale_v2,new,2026-06-12T06:55:04.278174+00:00,,,,True,,,
Apex Portland Painting,(971) 512-3707,info@apex-portland-painting.paintingpros.net,https://www.apex-portland-painting.com,Jonathan Howard,Portland,OR,Oregon,Painting,"8003 North St, Portland, OR",80,national_scale_v2,new,2026-06-12T06:55:04.278242+00:00,,,,True,,,
Direct Eugene Painters,(458) 552-6693,info@direct-eugene-painters.paintingpros.net,https://www.direct-eugene-painters.com,Jack Morris,Eugene,OR,Oregon,Painting,"8338 Pine St, Eugene, OR",73,national_scale_v2,new,2026-06-12T06:55:04.278338+00:00,,,,True,,,
Quality Portland Painting & Decorating,(971) 793-9530,info@quality-portland-painting-decorating.paintingpros.net,https://www.quality-portland-painting-decorating.com,Carol Stewart,Portland,OR,Oregon,Painting,"3445 Commerce Dr, Portland, OR",71,national_scale_v2,new,2026-06-12T06:55:04.278418+00:00,,,,True,,,
Pacific Eugene Painting Services,(458) 310-6240,info@pacific-eugene-painting-services.paintingpros.net,https://www.pacific-eugene-painting-services.com,Diane Kelly,Eugene,OR,Oregon,Painting,"8885 Broadway, Eugene, OR",84,national_scale_v2,new,2026-06-12T06:55:04.278490+00:00,,,,True,,,
National Eugene Painting Solutions,(971) 744-8027,contact@national-eugene-painting-solutions.paintingpros.net,https://www.national-eugene-painting-solutions.com,Pamela Rivera,Eugene,OR,Oregon,Painting,"3664 Pine St, Eugene, OR",59,national_scale_v2,new,2026-06-12T06:55:04.278559+00:00,,,,True,,,
King Portland Painters,(458) 440-9667,info@king-portland-painters.paintingpros.net,https://www.king-portland-painters.com,Jeffrey Walker,Portland,OR,Oregon,Painting,"5729 1st St, Portland, OR",83,national_scale_v2,new,2026-06-12T06:55:04.278626+00:00,,,,True,,,
Eugene Painting Solutions,(541) 695-3018,info@eugene-painting-solutions.paintingpros.net,https://www.eugene-painting-solutions.com,Jason Sanchez,Eugene,OR,Oregon,Painting,"2511 Business Park Dr, Eugene, OR",81,national_scale_v2,new,2026-06-12T06:55:04.278692+00:00,,,,True,,,
Integrity Portland Professional Painting,(458) 251-2828,info@integrity-portland-professional-painting.paintingpros.net,https://www.integrity-portland-professional-painting.com,Donna Phillips,Portland,OR,Oregon,Painting,"7809 River Rd, Portland, OR",60,national_scale_v2,new,2026-06-12T06:55:04.278761+00:00,,,,True,,,
Quality Eugene Painting Co.,(971) 634-2299,info@quality-eugene-painting-co.paintingpros.net,https://www.quality-eugene-painting-co.com,Jacob Hall,Eugene,OR,Oregon,Painting,"8605 Monroe St, Eugene, OR",84,national_scale_v2,new,2026-06-12T06:55:04.278829+00:00,,,,True,,,
Capital Gresham Relocation Services,(503) 532-3609,info@capital-gresham-relocation-services.movingpros.net,https://www.capital-gresham-relocation-services.com,Scott Howard,Gresham,OR,Oregon,Moving,"3007 West St, Gresham, OR",94,national_scale_v2,new,2026-06-12T06:55:04.278898+00:00,,,,True,,,
Quality Eugene Movers,(503) 892-7130,info@quality-eugene-movers.movingpros.net,https://www.quality-eugene-movers.com,Jacob Jimenez,Eugene,OR,Oregon,Moving,"8715 Commerce Dr, Eugene, OR",65,national_scale_v2,new,2026-06-12T06:55:04.278965+00:00,,,,True,,,
North Gresham Moving Pros,(503) 952-9659,info@north-gresham-moving-pros.movingpros.net,https://www.north-gresham-moving-pros.com,Frank Ruiz,Gresham,OR,Oregon,Moving,"8766 Church St, Gresham, OR",69,national_scale_v2,new,2026-06-12T06:55:04.279033+00:00,,,,True,,,
Peak Portland Moving & Storage,(971) 453-8999,contact@peak-portland-moving-storage.movingpros.net,https://www.peak-portland-moving-storage.com,Maria Long,Portland,OR,Oregon,Moving,"6072 Madison Ave, Portland, OR",55,national_scale_v2,new,2026-06-12T06:55:04.279104+00:00,,,,True,,,
Atlas Van Lines of Gresham,(503) 300-8698,contact@atlas-van-lines-of-gresham.movingpros.net,https://www.atlas-van-lines-of-gresham.com,Pamela Hill,Gresham,OR,Oregon,Moving,"4184 Pine St, Gresham, OR",78,national_scale_v2,new,2026-06-12T06:55:04.279172+00:00,,,,True,,,
Allied Van Lines of Portland,(458) 270-1292,info@allied-van-lines-of-portland.movingpros.net,https://www.allied-van-lines-of-portland.com,Daniel Campbell,Portland,OR,Oregon,Moving,"3869 Jefferson Dr, Portland, OR",62,national_scale_v2,new,2026-06-12T06:55:04.279239+00:00,,,,True,,,
South Salem Relocation Services,(458) 434-2553,info@south-salem-relocation-services.movingpros.net,https://www.south-salem-relocation-services.com,Edward Castillo,Salem,OR,Oregon,Moving,"3600 Victory Blvd, Salem, OR",59,national_scale_v2,new,2026-06-12T06:55:04.279326+00:00,,,,True,,,
United Gresham Moving Services,(503) 818-9317,info@united-gresham-moving-services.movingpros.net,https://www.united-gresham-moving-services.com,Mary Jones,Gresham,OR,Oregon,Moving,"9305 Elm St, Gresham, OR",76,national_scale_v2,new,2026-06-12T06:55:04.279404+00:00,,,,True,,,
Main Gresham Logistics,(503) 337-4110,info@main-gresham-logistics.movingpros.net,https://www.main-gresham-logistics.com,Amy Ortiz,Gresham,OR,Oregon,Moving,"7161 Monroe St, Gresham, OR",85,national_scale_v2,new,2026-06-12T06:55:04.279473+00:00,,,,True,,,
Quick Eugene Moving Co.,(541) 361-1882,info@quick-eugene-moving-co.movingpros.net,https://www.quick-eugene-moving-co.com,Nicholas Robinson,Eugene,OR,Oregon,Moving,"3190 Main St, Eugene, OR",64,national_scale_v2,new,2026-06-12T06:55:04.279544+00:00,,,,True,,,
City Salem Movers,(503) 696-8137,info@city-salem-movers.movingpros.net,https://www.city-salem-movers.com,Susan Johnson,Salem,OR,Oregon,Moving,"6647 Elm St, Salem, OR",80,national_scale_v2,new,2026-06-12T06:55:04.279611+00:00,,,,True,,,
Valley Salem Transportation,(541) 848-3148,info@valley-salem-transportation.movingpros.net,https://www.valley-salem-transportation.com,Deborah Nelson,Salem,OR,Oregon,Moving,"5262 Technology Dr, Salem, OR",71,national_scale_v2,new,2026-06-12T06:55:04.279678+00:00,,,,True,,,
West Eugene Relocation Services,(503) 930-3970,info@west-eugene-relocation-services.movingpros.net,https://www.west-eugene-relocation-services.com,Rebecca Jackson,Eugene,OR,Oregon,Moving,"2847 Jefferson Dr, Eugene, OR",80,national_scale_v2,new,2026-06-12T06:55:04.279744+00:00,,,,True,,,
Central Eugene Moving Services,(541) 753-2417,contact@central-eugene-moving-services.movingpros.net,https://www.central-eugene-moving-services.com,Patrick Robinson,Eugene,OR,Oregon,Moving,"7149 Washington St, Eugene, OR",87,national_scale_v2,new,2026-06-12T06:55:04.279813+00:00,,,,True,,,
Town Portland Transportation,(458) 852-1219,info@town-portland-transportation.movingpros.net,https://www.town-portland-transportation.com,Kevin Turner,Portland,OR,Oregon,Moving,"6973 Market St, Portland, OR",64,national_scale_v2,new,2026-06-12T06:55:04.279883+00:00,,,,True,,,
Premier Portland Moving Co.,(971) 907-3996,info@premier-portland-moving-co.movingpros.net,https://www.premier-portland-moving-co.com,Rachel Adams,Portland,OR,Oregon,Moving,"9874 Maple Dr, Portland, OR",84,national_scale_v2,new,2026-06-12T06:55:04.279951+00:00,,,,True,,,
Salem Movers,(503) 507-7521,contact@salem-movers.movingpros.net,https://www.salem-movers.com,Stephen Johnson,Salem,OR,Oregon,Moving,"496 1st St, Salem, OR",66,national_scale_v2,new,2026-06-12T06:55:04.280018+00:00,,,,True,,,
Sun Portland Relocation Services,(541) 686-9777,info@sun-portland-relocation-services.movingpros.net,https://www.sun-portland-relocation-services.com,Susan Robinson,Portland,OR,Oregon,Moving,"2399 Lake Dr, Portland, OR",88,national_scale_v2,new,2026-06-12T06:55:04.280086+00:00,,,,True,,,
National Eugene Movers,(458) 532-5400,contact@national-eugene-movers.movingpros.net,https://www.national-eugene-movers.com,Carolyn Brooks,Eugene,OR,Oregon,Moving,"359 3rd St, Eugene, OR",94,national_scale_v2,new,2026-06-12T06:55:04.280153+00:00,,,,True,,,
Mayflower of Portland,(541) 906-4394,info@mayflower-of-portland.movingpros.net,https://www.mayflower-of-portland.com,Kenneth Baker,Portland,OR,Oregon,Moving,"9652 Mill St, Portland, OR",72,national_scale_v2,new,2026-06-12T06:55:04.280286+00:00,,,,True,,,
Quick Salem Moving Co.,(971) 927-2753,info@quick-salem-moving-co.movingpros.net,https://www.quick-salem-moving-co.com,Debra Taylor,Salem,OR,Oregon,Moving,"742 Washington St, Salem, OR",89,national_scale_v2,new,2026-06-12T06:55:04.280379+00:00,,,,True,,,
Five Star Gresham Moving Pros,(541) 813-5421,info@five-star-gresham-moving-pros.movingpros.net,https://www.five-star-gresham-moving-pros.com,Patricia Ward,Gresham,OR,Oregon,Moving,"6834 Jefferson Dr, Gresham, OR",68,national_scale_v2,new,2026-06-12T06:55:04.280454+00:00,,,,True,,,
U-Haul of Salem,(503) 939-9420,contact@u-haul-of-salem.movingpros.net,https://www.u-haul-of-salem.com,Kathleen Adams,Salem,OR,Oregon,Moving,"4762 Maple Dr, Salem, OR",89,national_scale_v2,new,2026-06-12T06:55:04.280524+00:00,,,,True,,,
Salem Transportation,(971) 202-2805,info@salem-transportation.movingpros.net,https://www.salem-transportation.com,Jerry Myers,Salem,OR,Oregon,Moving,"2217 Monroe St, Salem, OR",59,national_scale_v2,new,2026-06-12T06:55:04.280590+00:00,,,,True,,,
Reliable Salem Moving Pros,(458) 619-5096,contact@reliable-salem-moving-pros.movingpros.net,https://www.reliable-salem-moving-pros.com,Gregory Gray,Salem,OR,Oregon,Moving,"1329 Maple Dr, Salem, OR",75,national_scale_v2,new,2026-06-12T06:55:04.280660+00:00,,,,True,,,
Crown Portland Moving Services,(503) 911-9470,info@crown-portland-moving-services.movingpros.net,https://www.crown-portland-moving-services.com,Dennis Scott,Portland,OR,Oregon,Moving,"1175 Commerce Dr, Portland, OR",58,national_scale_v2,new,2026-06-12T06:55:04.280728+00:00,,,,True,,,
United Eugene Logistics,(971) 398-7398,contact@united-eugene-logistics.movingpros.net,https://www.united-eugene-logistics.com,Carol Ortiz,Eugene,OR,Oregon,Moving,"3895 Broadway, Eugene, OR",77,national_scale_v2,new,2026-06-12T06:55:04.280795+00:00,,,,True,,,
Quality Gresham Moving Services,(541) 932-9318,info@quality-gresham-moving-services.movingpros.net,https://www.quality-gresham-moving-services.com,Richard Wilson,Gresham,OR,Oregon,Moving,"9453 3rd St, Gresham, OR",86,national_scale_v2,new,2026-06-12T06:55:04.280861+00:00,,,,True,,,
Master Eugene Moving Services,(541) 284-7481,info@master-eugene-moving-services.movingpros.net,https://www.master-eugene-moving-services.com,Debra Castillo,Eugene,OR,Oregon,Moving,"1044 Technology Dr, Eugene, OR",58,national_scale_v2,new,2026-06-12T06:55:04.280928+00:00,,,,True,,,
Capital Salem Relocation Services,(503) 328-8170,info@capital-salem-relocation-services.movingpros.net,https://www.capital-salem-relocation-services.com,Melissa Howard,Salem,OR,Oregon,Moving,"602 Mill St, Salem, OR",92,national_scale_v2,new,2026-06-12T06:55:04.280994+00:00,,,,True,,,
Eugene Moving,(541) 657-3662,info@eugene-moving.movingpros.net,https://www.eugene-moving.com,Dorothy Hill,Eugene,OR,Oregon,Moving,"1043 South Ave, Eugene, OR",74,national_scale_v2,new,2026-06-12T06:55:04.281061+00:00,,,,True,,,
Sun Portland Moving Pros,(458) 646-8184,info@sun-portland-moving-pros.movingpros.net,https://www.sun-portland-moving-pros.com,Jonathan Howard,Portland,OR,Oregon,Moving,"7370 River Rd, Portland, OR",88,national_scale_v2,new,2026-06-12T06:55:04.281129+00:00,,,,True,,,
Salem Relocation Services,(503) 309-3863,info@salem-relocation-services.movingpros.net,https://www.salem-relocation-services.com,Emma Martin,Salem,OR,Oregon,Moving,"5125 Oak Ave, Salem, OR",95,national_scale_v2,new,2026-06-12T06:55:04.281197+00:00,,,,True,,,
King Gresham Logistics,(971) 514-4215,info@king-gresham-logistics.movingpros.net,https://www.king-gresham-logistics.com,Samuel Allen,Gresham,OR,Oregon,Moving,"7724 Madison Ave, Gresham, OR",88,national_scale_v2,new,2026-06-12T06:55:04.281263+00:00,,,,True,,,
Portland Moving & Delivery,(971) 992-4698,info@portland-moving-delivery.movingpros.net,https://www.portland-moving-delivery.com,Heather Collins,Portland,OR,Oregon,Moving,"6154 Jefferson Dr, Portland, OR",78,national_scale_v2,new,2026-06-12T06:55:04.281357+00:00,,,,True,,,
U-Haul of Gresham,(503) 530-7089,contact@u-haul-of-gresham.movingpros.net,https://www.u-haul-of-gresham.com,John Brown,Gresham,OR,Oregon,Moving,"4341 3rd St, Gresham, OR",60,national_scale_v2,new,2026-06-12T06:55:04.281428+00:00,,,,True,,,
City Gresham Relocation Services,(541) 939-8871,contact@city-gresham-relocation-services.movingpros.net,https://www.city-gresham-relocation-services.com,Margaret Hill,Gresham,OR,Oregon,Moving,"7930 Market St, Gresham, OR",59,national_scale_v2,new,2026-06-12T06:55:04.281496+00:00,,,,True,,,
Metro Salem Moving & Delivery,(971) 223-7751,contact@metro-salem-moving-delivery.movingpros.net,https://www.metro-salem-moving-delivery.com,Emma Davis,Salem,OR,Oregon,Moving,"9107 Industrial Blvd, Salem, OR",75,national_scale_v2,new,2026-06-12T06:55:04.281566+00:00,,,,True,,,
Gresham Movers,(971) 249-3808,contact@gresham-movers.movingpros.net,https://www.gresham-movers.com,Pamela Rivera,Gresham,OR,Oregon,Moving,"6605 Technology Dr, Gresham, OR",93,national_scale_v2,new,2026-06-12T06:55:04.281632+00:00,,,,True,,,
Premier Portland Moving,(541) 737-6870,contact@premier-portland-moving.movingpros.net,https://www.premier-portland-moving.com,Lisa Morris,Portland,OR,Oregon,Moving,"8730 Lincoln Ave, Portland, OR",55,national_scale_v2,new,2026-06-12T06:55:04.281698+00:00,,,,True,,,
National Portland Movers,(971) 299-5980,info@national-portland-movers.movingpros.net,https://www.national-portland-movers.com,Shirley Peterson,Portland,OR,Oregon,Moving,"8804 Maple Dr, Portland, OR",88,national_scale_v2,new,2026-06-12T06:55:04.281765+00:00,,,,True,,,
First Eugene Moving,(503) 963-8535,info@first-eugene-moving.movingpros.net,https://www.first-eugene-moving.com,Joseph Rodriguez,Eugene,OR,Oregon,Moving,"2526 Victory Blvd, Eugene, OR",71,national_scale_v2,new,2026-06-12T06:55:04.281833+00:00,,,,True,,,
Summit Gresham Moving,(971) 814-1003,contact@summit-gresham-moving.movingpros.net,https://www.summit-gresham-moving.com,Matthew Mendoza,Gresham,OR,Oregon,Moving,"6153 Broadway, Gresham, OR",72,national_scale_v2,new,2026-06-12T06:55:04.281900+00:00,,,,True,,,
Allied Van Lines of Salem,(971) 224-6090,info@allied-van-lines-of-salem.movingpros.net,https://www.allied-van-lines-of-salem.com,Richard Perez,Salem,OR,Oregon,Moving,"7991 Church St, Salem, OR",62,national_scale_v2,new,2026-06-12T06:55:04.281967+00:00,,,,True,,,
Portland Relocation Services,(503) 991-8345,contact@portland-relocation-services.movingpros.net,https://www.portland-relocation-services.com,Andrew Gutierrez,Portland,OR,Oregon,Moving,"876 Innovation Blvd, Portland, OR",89,national_scale_v2,new,2026-06-12T06:55:04.282032+00:00,,,,True,,,
Metro Eugene Moving Services,(503) 588-1039,contact@metro-eugene-moving-services.movingpros.net,https://www.metro-eugene-moving-services.com,Gregory Morris,Eugene,OR,Oregon,Moving,"9553 Commerce Dr, Eugene, OR",63,national_scale_v2,new,2026-06-12T06:55:04.282145+00:00,,,,True,,,
West Portland Moving & Delivery,(541) 533-7529,info@west-portland-moving-delivery.movingpros.net,https://www.west-portland-moving-delivery.com,Samantha Castillo,Portland,OR,Oregon,Moving,"8787 Franklin St, Portland, OR",68,national_scale_v2,new,2026-06-12T06:55:04.282220+00:00,,,,True,,,
Summit Eugene Moving,(458) 416-7047,contact@summit-eugene-moving.movingpros.net,https://www.summit-eugene-moving.com,Alexander Flores,Eugene,OR,Oregon,Moving,"1851 Broadway, Eugene, OR",66,national_scale_v2,new,2026-06-12T06:55:04.282288+00:00,,,,True,,,
Two Men and a Truck of Gresham,(503) 841-9561,contact@two-men-and-a-truck-of-gresham.movingpros.net,https://www.two-men-and-a-truck-of-gresham.com,Larry Jackson,Gresham,OR,Oregon,Moving,"1060 Freedom Ave, Gresham, OR",85,national_scale_v2,new,2026-06-12T06:55:04.282387+00:00,,,,True,,,
Crown Portland Moving,(971) 390-3628,info@crown-portland-moving.movingpros.net,https://www.crown-portland-moving.com,Jacob Williams,Portland,OR,Oregon,Moving,"1462 Park Ave, Portland, OR",55,national_scale_v2,new,2026-06-12T06:55:04.282461+00:00,,,,True,,,
PODS of Eugene,(971) 464-8951,info@pods-of-eugene.movingpros.net,https://www.pods-of-eugene.com,Brenda Perez,Eugene,OR,Oregon,Moving,"2865 Park Ave, Eugene, OR",85,national_scale_v2,new,2026-06-12T06:55:04.282529+00:00,,,,True,,,
Town Gresham Moving & Storage,(503) 678-4287,info@town-gresham-moving-storage.movingpros.net,https://www.town-gresham-moving-storage.com,Tyler Lopez,Gresham,OR,Oregon,Moving,"2804 South Ave, Gresham, OR",87,national_scale_v2,new,2026-06-12T06:55:04.282598+00:00,,,,True,,,
Eugene Moving Co.,(541) 881-5208,info@eugene-moving-co.movingpros.net,https://www.eugene-moving-co.com,Frank Martin,Eugene,OR,Oregon,Moving,"7209 East Blvd, Eugene, OR",92,national_scale_v2,new,2026-06-12T06:55:04.282666+00:00,,,,True,,,
National Gresham Moving,(503) 942-5542,contact@national-gresham-moving.movingpros.net,https://www.national-gresham-moving.com,Samuel Cox,Gresham,OR,Oregon,Moving,"3738 Franklin St, Gresham, OR",85,national_scale_v2,new,2026-06-12T06:55:04.282733+00:00,,,,True,,,
