business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status,created_at,has_website,id,owner,phone_verified,state,website,website_confidence
Turner & Associates,(626) 666-4616,contact@turner-associates.legalpros.net,https://www.turner-associates.com,Sarah Evans,San Francisco,CA,California,Legal,"1214 East Blvd, San Francisco, CA",69,national_scale_v2,new,2026-06-12T06:55:03.539647+00:00,,,,True,,,
Robinson & Associates,(714) 240-8386,info@robinson-associates.legalpros.net,https://www.robinson-associates.com,Karen Turner,Sacramento,CA,California,Legal,"9980 Innovation Blvd, Sacramento, CA",85,national_scale_v2,new,2026-06-12T06:55:03.539713+00:00,,,,True,,,
Kelly & Wood,(951) 499-7259,contact@kelly-wood.legalpros.net,https://www.kelly-wood.com,Melissa Walker,San Francisco,CA,California,Legal,"2320 Park Ave, San Francisco, CA",80,national_scale_v2,new,2026-06-12T06:55:03.539779+00:00,,,,True,,,
Mitchell & Associates,(760) 425-2206,info@mitchell-associates.legalpros.net,https://www.mitchell-associates.com,Timothy Ramirez,Sacramento,CA,California,Legal,"3733 Monroe St, Sacramento, CA",84,national_scale_v2,new,2026-06-12T06:55:03.539916+00:00,,,,True,,,
Cole & Associates,(831) 414-9759,contact@cole-associates.legalpros.net,https://www.cole-associates.com,Katherine Campbell,Los Angeles,CA,California,Legal,"2376 Commerce Dr, Los Angeles, CA",79,national_scale_v2,new,2026-06-12T06:55:03.539984+00:00,,,,True,,,
Hughes & Evans,(916) 292-3521,info@hughes-evans.legalpros.net,https://www.hughes-evans.com,James Cox,Sacramento,CA,California,Legal,"2560 Main St, Sacramento, CA",87,national_scale_v2,new,2026-06-12T06:55:03.540050+00:00,,,,True,,,
Peterson & Howard,(661) 283-8993,info@peterson-howard.legalpros.net,https://www.peterson-howard.com,Anthony Parker,San Diego,CA,California,Legal,"3237 Freedom Ave, San Diego, CA",89,national_scale_v2,new,2026-06-12T06:55:03.540117+00:00,,,,True,,,
Ryan & Washington,(951) 264-3162,info@ryan-washington.legalpros.net,https://www.ryan-washington.com,Margaret Taylor,Fresno,CA,California,Legal,"1525 3rd St, Fresno, CA",55,national_scale_v2,new,2026-06-12T06:55:03.540340+00:00,,,,True,,,
West Los Angeles Exterminating,(408) 737-5496,info@west-los-angeles-exterminating.pestcontrolpros.net,https://www.west-los-angeles-exterminating.com,Ryan Bailey,Los Angeles,CA,California,Pest Control,"9581 Main St, Los Angeles, CA",95,national_scale_v2,new,2026-06-12T06:55:03.540487+00:00,,,,True,,,
Sacramento Termite Control,(714) 613-6057,contact@sacramento-termite-control.pestcontrolpros.net,https://www.sacramento-termite-control.com,Mark Watson,Sacramento,CA,California,Pest Control,"7837 3rd St, Sacramento, CA",76,national_scale_v2,new,2026-06-12T06:55:03.540557+00:00,,,,True,,,
Sun San Francisco Pest Management,(510) 993-4995,info@sun-san-francisco-pest-management.pestcontrolpros.net,https://www.sun-san-francisco-pest-management.com,Daniel Nguyen,San Francisco,CA,California,Pest Control,"6057 Adams Blvd, San Francisco, CA",57,national_scale_v2,new,2026-06-12T06:55:03.540627+00:00,,,,True,,,
San Francisco Exterminating,(310) 693-7287,info@san-francisco-exterminating.pestcontrolpros.net,https://www.san-francisco-exterminating.com,Michael Cook,San Francisco,CA,California,Pest Control,"3749 Industrial Blvd, San Francisco, CA",59,national_scale_v2,new,2026-06-12T06:55:03.540694+00:00,,,,True,,,
Town Sacramento Pest Solutions,(951) 279-2143,info@town-sacramento-pest-solutions.pestcontrolpros.net,https://www.town-sacramento-pest-solutions.com,Thomas Stewart,Sacramento,CA,California,Pest Control,"8826 Highland Ave, Sacramento, CA",93,national_scale_v2,new,2026-06-12T06:55:03.540762+00:00,,,,True,,,
Apex San Diego Pest Control,(415) 799-8704,info@apex-san-diego-pest-control.pestcontrolpros.net,https://www.apex-san-diego-pest-control.com,Diane Garcia,San Diego,CA,California,Pest Control,"2266 Washington St, San Diego, CA",56,national_scale_v2,new,2026-06-12T06:55:03.540830+00:00,,,,True,,,
Total Sacramento Pest & Termite,(707) 450-8881,contact@total-sacramento-pest-termite.pestcontrolpros.net,https://www.total-sacramento-pest-termite.com,Janet Rivera,Sacramento,CA,California,Pest Control,"1563 Victory Blvd, Sacramento, CA",66,national_scale_v2,new,2026-06-12T06:55:03.540905+00:00,,,,True,,,
Ecolab of Sacramento,(916) 237-7372,info@ecolab-of-sacramento.pestcontrolpros.net,https://www.ecolab-of-sacramento.com,Maria Bailey,Sacramento,CA,California,Pest Control,"4301 2nd Ave, Sacramento, CA",59,national_scale_v2,new,2026-06-12T06:55:03.540972+00:00,,,,True,,,
Liberty Los Angeles Pest Solutions,(661) 703-8962,info@liberty-los-angeles-pest-solutions.pestcontrolpros.net,https://www.liberty-los-angeles-pest-solutions.com,Matthew Diaz,Los Angeles,CA,California,Pest Control,"7549 Main St, Los Angeles, CA",71,national_scale_v2,new,2026-06-12T06:55:03.541043+00:00,,,,True,,,
Grand San Jose Pest Solutions,(562) 433-7699,info@grand-san-jose-pest-solutions.pestcontrolpros.net,https://www.grand-san-jose-pest-solutions.com,Nicole Cook,San Jose,CA,California,Pest Control,"3126 Maple Dr, San Jose, CA",62,national_scale_v2,new,2026-06-12T06:55:03.541111+00:00,,,,True,,,
City Sacramento Termite Control,(619) 691-5310,info@city-sacramento-termite-control.pestcontrolpros.net,https://www.city-sacramento-termite-control.com,Paul Turner,Sacramento,CA,California,Pest Control,"2822 Park Ave, Sacramento, CA",91,national_scale_v2,new,2026-06-12T06:55:03.541180+00:00,,,,True,,,
Heritage San Jose Eco Pest,(707) 378-6208,info@heritage-san-jose-eco-pest.pestcontrolpros.net,https://www.heritage-san-jose-eco-pest.com,Larry Allen,San Jose,CA,California,Pest Control,"6834 Main St, San Jose, CA",58,national_scale_v2,new,2026-06-12T06:55:03.541248+00:00,,,,True,,,
Termite Sacramento Termite Control,(925) 269-5962,contact@termite-sacramento-termite-control.pestcontrolpros.net,https://www.termite-sacramento-termite-control.com,Laura Walker,Sacramento,CA,California,Pest Control,"7675 Park Ave, Sacramento, CA",57,national_scale_v2,new,2026-06-12T06:55:03.541338+00:00,,,,True,,,
Power San Diego Bug Control,(510) 327-6592,info@power-san-diego-bug-control.pestcontrolpros.net,https://www.power-san-diego-bug-control.com,Robert Ortiz,San Diego,CA,California,Pest Control,"4674 Main St, San Diego, CA",78,national_scale_v2,new,2026-06-12T06:55:03.541412+00:00,,,,True,,,
Terminix of San Francisco,(626) 820-4327,info@terminix-of-san-francisco.pestcontrolpros.net,https://www.terminix-of-san-francisco.com,Joseph Hall,San Francisco,CA,California,Pest Control,"6598 Cedar Ln, San Francisco, CA",68,national_scale_v2,new,2026-06-12T06:55:03.541480+00:00,,,,True,,,
Five Star Fresno Pest Pros,(323) 855-6709,info@five-star-fresno-pest-pros.pestcontrolpros.net,https://www.five-star-fresno-pest-pros.com,Jonathan Evans,Fresno,CA,California,Pest Control,"4240 Business Park Dr, Fresno, CA",65,national_scale_v2,new,2026-06-12T06:55:03.541549+00:00,,,,True,,,
Modern San Jose Pest Pros,(408) 532-9333,info@modern-san-jose-pest-pros.pestcontrolpros.net,https://www.modern-san-jose-pest-pros.com,Scott Carter,San Jose,CA,California,Pest Control,"4596 Heritage Dr, San Jose, CA",84,national_scale_v2,new,2026-06-12T06:55:03.541618+00:00,,,,True,,,
Eco Fresno Eco Pest,(949) 522-2508,info@eco-fresno-eco-pest.pestcontrolpros.net,https://www.eco-fresno-eco-pest.com,Samuel Green,Fresno,CA,California,Pest Control,"371 Cedar Ln, Fresno, CA",63,national_scale_v2,new,2026-06-12T06:55:03.541686+00:00,,,,True,,,
Nature Sacramento Eco Pest,(310) 358-6516,info@nature-sacramento-eco-pest.pestcontrolpros.net,https://www.nature-sacramento-eco-pest.com,Shirley White,Sacramento,CA,California,Pest Control,"7178 River Rd, Sacramento, CA",84,national_scale_v2,new,2026-06-12T06:55:03.541757+00:00,,,,True,,,
Nature San Diego Pest Management,(213) 609-4695,contact@nature-san-diego-pest-management.pestcontrolpros.net,https://www.nature-san-diego-pest-management.com,Lisa Ortiz,San Diego,CA,California,Pest Control,"3518 West St, San Diego, CA",90,national_scale_v2,new,2026-06-12T06:55:03.541827+00:00,,,,True,,,
Central San Jose Pest & Termite,(323) 413-4522,info@central-san-jose-pest-termite.pestcontrolpros.net,https://www.central-san-jose-pest-termite.com,David Garcia,San Jose,CA,California,Pest Control,"8273 Church St, San Jose, CA",95,national_scale_v2,new,2026-06-12T06:55:03.541901+00:00,,,,True,,,
South San Francisco Pest Pros,(831) 280-9616,info@south-san-francisco-pest-pros.pestcontrolpros.net,https://www.south-san-francisco-pest-pros.com,Ryan Taylor,San Francisco,CA,California,Pest Control,"6266 Oak Ave, San Francisco, CA",65,national_scale_v2,new,2026-06-12T06:55:03.541969+00:00,,,,True,,,
Metro Sacramento Termite Control,(650) 338-8947,contact@metro-sacramento-termite-control.pestcontrolpros.net,https://www.metro-sacramento-termite-control.com,Stephanie Sanders,Sacramento,CA,California,Pest Control,"2086 Corporate Dr, Sacramento, CA",55,national_scale_v2,new,2026-06-12T06:55:03.542039+00:00,,,,True,,,
Terminix of San Diego,(831) 355-1672,info@terminix-of-san-diego.pestcontrolpros.net,https://www.terminix-of-san-diego.com,Eric Martin,San Diego,CA,California,Pest Control,"5316 East Blvd, San Diego, CA",79,national_scale_v2,new,2026-06-12T06:55:03.542168+00:00,,,,True,,,
Red San Francisco Eco Pest,(510) 434-3708,info@red-san-francisco-eco-pest.pestcontrolpros.net,https://www.red-san-francisco-eco-pest.com,Nicholas Clark,San Francisco,CA,California,Pest Control,"219 Industrial Blvd, San Francisco, CA",92,national_scale_v2,new,2026-06-12T06:55:03.542243+00:00,,,,True,,,
Complete San Diego Pest Management,(408) 709-9056,contact@complete-san-diego-pest-management.pestcontrolpros.net,https://www.complete-san-diego-pest-management.com,Anthony Myers,San Diego,CA,California,Pest Control,"7231 Maple Dr, San Diego, CA",55,national_scale_v2,new,2026-06-12T06:55:03.542344+00:00,,,,True,,,
Capital San Francisco Eco Pest,(408) 897-6451,info@capital-san-francisco-eco-pest.pestcontrolpros.net,https://www.capital-san-francisco-eco-pest.com,Joshua Campbell,San Francisco,CA,California,Pest Control,"1411 Park Ave, San Francisco, CA",83,national_scale_v2,new,2026-06-12T06:55:03.542418+00:00,,,,True,,,
Sure Fresno Pest Management,(661) 510-7142,info@sure-fresno-pest-management.pestcontrolpros.net,https://www.sure-fresno-pest-management.com,Scott Gomez,Fresno,CA,California,Pest Control,"6808 Heritage Dr, Fresno, CA",74,national_scale_v2,new,2026-06-12T06:55:03.542492+00:00,,,,True,,,
Green San Francisco Pest Services,(408) 878-5845,contact@green-san-francisco-pest-services.pestcontrolpros.net,https://www.green-san-francisco-pest-services.com,Deborah Young,San Francisco,CA,California,Pest Control,"6202 Lincoln Ave, San Francisco, CA",87,national_scale_v2,new,2026-06-12T06:55:03.542562+00:00,,,,True,,,
Royal Sacramento Pest Solutions,(626) 838-4958,info@royal-sacramento-pest-solutions.pestcontrolpros.net,https://www.royal-sacramento-pest-solutions.com,Stephanie Scott,Sacramento,CA,California,Pest Control,"8280 Oak Ave, Sacramento, CA",93,national_scale_v2,new,2026-06-12T06:55:03.542631+00:00,,,,True,,,
Select San Diego Exterminating,(714) 598-9013,info@select-san-diego-exterminating.pestcontrolpros.net,https://www.select-san-diego-exterminating.com,Frank Hernandez,San Diego,CA,California,Pest Control,"813 North St, San Diego, CA",72,national_scale_v2,new,2026-06-12T06:55:03.542699+00:00,,,,True,,,
South San Francisco Pest & Termite,(760) 648-5882,info@south-san-francisco-pest-termite.pestcontrolpros.net,https://www.south-san-francisco-pest-termite.com,Kathleen Mendoza,San Francisco,CA,California,Pest Control,"8256 Lake Dr, San Francisco, CA",81,national_scale_v2,new,2026-06-12T06:55:03.542767+00:00,,,,True,,,
Capital San Diego Bug Control,(562) 908-5866,contact@capital-san-diego-bug-control.pestcontrolpros.net,https://www.capital-san-diego-bug-control.com,Maria Allen,San Diego,CA,California,Pest Control,"1234 Church St, San Diego, CA",91,national_scale_v2,new,2026-06-12T06:55:03.542835+00:00,,,,True,,,
Quality Sacramento Termite Control,(661) 665-9525,info@quality-sacramento-termite-control.pestcontrolpros.net,https://www.quality-sacramento-termite-control.com,Samuel Myers,Sacramento,CA,California,Pest Control,"8299 North St, Sacramento, CA",87,national_scale_v2,new,2026-06-12T06:55:03.542907+00:00,,,,True,,,
Pro Sacramento Eco Pest,(805) 388-9470,contact@pro-sacramento-eco-pest.pestcontrolpros.net,https://www.pro-sacramento-eco-pest.com,Jerry Nguyen,Sacramento,CA,California,Pest Control,"6004 East Blvd, Sacramento, CA",89,national_scale_v2,new,2026-06-12T06:55:03.542976+00:00,,,,True,,,
Eco San Francisco Bug Control,(650) 322-8675,info@eco-san-francisco-bug-control.pestcontrolpros.net,https://www.eco-san-francisco-bug-control.com,Debra Davis,San Francisco,CA,California,Pest Control,"669 Madison Ave, San Francisco, CA",93,national_scale_v2,new,2026-06-12T06:55:03.543044+00:00,,,,True,,,
Eagle Fresno Exterminating,(408) 560-2217,info@eagle-fresno-exterminating.pestcontrolpros.net,https://www.eagle-fresno-exterminating.com,John Johnson,Fresno,CA,California,Pest Control,"8580 Elm St, Fresno, CA",72,national_scale_v2,new,2026-06-12T06:55:03.543112+00:00,,,,True,,,
Complete San Jose Exterminating,(626) 715-4299,contact@complete-san-jose-exterminating.pestcontrolpros.net,https://www.complete-san-jose-exterminating.com,Betty Jimenez,San Jose,CA,California,Pest Control,"5034 Heritage Dr, San Jose, CA",92,national_scale_v2,new,2026-06-12T06:55:03.543180+00:00,,,,True,,,
Eagle Fresno Bug Control,(213) 397-9106,contact@eagle-fresno-bug-control.pestcontrolpros.net,https://www.eagle-fresno-bug-control.com,Nicholas Richardson,Fresno,CA,California,Pest Control,"5455 Main St, Fresno, CA",90,national_scale_v2,new,2026-06-12T06:55:03.543250+00:00,,,,True,,,
North Los Angeles Pest Control,(213) 340-5426,info@north-los-angeles-pest-control.pestcontrolpros.net,https://www.north-los-angeles-pest-control.com,Helen Wood,Los Angeles,CA,California,Pest Control,"7446 Madison Ave, Los Angeles, CA",63,national_scale_v2,new,2026-06-12T06:55:03.543342+00:00,,,,True,,,
Bug San Jose Bug Control,(619) 640-7972,info@bug-san-jose-bug-control.pestcontrolpros.net,https://www.bug-san-jose-bug-control.com,Stephen Baker,San Jose,CA,California,Pest Control,"2992 Highland Ave, San Jose, CA",55,national_scale_v2,new,2026-06-12T06:55:03.543488+00:00,,,,True,,,
Silver San Francisco Termite Control,(323) 988-7227,contact@silver-san-francisco-termite-control.pestcontrolpros.net,https://www.silver-san-francisco-termite-control.com,Cynthia Jackson,San Francisco,CA,California,Pest Control,"8559 Lake Dr, San Francisco, CA",95,national_scale_v2,new,2026-06-12T06:55:03.543558+00:00,,,,True,,,
Power Sacramento Pest Solutions,(925) 653-9025,info@power-sacramento-pest-solutions.pestcontrolpros.net,https://www.power-sacramento-pest-solutions.com,Matthew Diaz,Sacramento,CA,California,Pest Control,"4017 2nd Ave, Sacramento, CA",80,national_scale_v2,new,2026-06-12T06:55:03.543626+00:00,,,,True,,,
Truly Nolen of San Jose,(951) 844-1852,info@truly-nolen-of-san-jose.pestcontrolpros.net,https://www.truly-nolen-of-san-jose.com,Jonathan Parker,San Jose,CA,California,Pest Control,"6516 Innovation Blvd, San Jose, CA",77,national_scale_v2,new,2026-06-12T06:55:03.543694+00:00,,,,True,,,
North Sacramento Exterminating,(831) 970-1715,info@north-sacramento-exterminating.pestcontrolpros.net,https://www.north-sacramento-exterminating.com,Katherine Hill,Sacramento,CA,California,Pest Control,"1794 Franklin St, Sacramento, CA",56,national_scale_v2,new,2026-06-12T06:55:03.543764+00:00,,,,True,,,
Los Angeles Eco Pest,(831) 674-2486,info@los-angeles-eco-pest.pestcontrolpros.net,https://www.los-angeles-eco-pest.com,Angela Chavez,Los Angeles,CA,California,Pest Control,"1222 North St, Los Angeles, CA",62,national_scale_v2,new,2026-06-12T06:55:03.543831+00:00,,,,True,,,
San Jose Pest Solutions,(925) 226-4006,info@san-jose-pest-solutions.pestcontrolpros.net,https://www.san-jose-pest-solutions.com,Margaret Wood,San Jose,CA,California,Pest Control,"8861 2nd Ave, San Jose, CA",63,national_scale_v2,new,2026-06-12T06:55:03.543903+00:00,,,,True,,,
First San Francisco Pest Pros,(562) 273-8901,info@first-san-francisco-pest-pros.pestcontrolpros.net,https://www.first-san-francisco-pest-pros.com,Frank Peterson,San Francisco,CA,California,Pest Control,"1704 River Rd, San Francisco, CA",56,national_scale_v2,new,2026-06-12T06:55:03.543972+00:00,,,,True,,,
Shield Fresno Eco Pest,(916) 230-5008,contact@shield-fresno-eco-pest.pestcontrolpros.net,https://www.shield-fresno-eco-pest.com,Robert Ross,Fresno,CA,California,Pest Control,"6179 Victory Blvd, Fresno, CA",74,national_scale_v2,new,2026-06-12T06:55:03.544039+00:00,,,,True,,,
Green Fresno Pest & Termite,(760) 229-9882,info@green-fresno-pest-termite.pestcontrolpros.net,https://www.green-fresno-pest-termite.com,Sharon Morris,Fresno,CA,California,Pest Control,"7534 South Ave, Fresno, CA",60,national_scale_v2,new,2026-06-12T06:55:03.544110+00:00,,,,True,,,
Capital San Francisco Bug Control,(510) 846-5520,info@capital-san-francisco-bug-control.pestcontrolpros.net,https://www.capital-san-francisco-bug-control.com,Cynthia Wood,San Francisco,CA,California,Pest Control,"3480 Elm St, San Francisco, CA",58,national_scale_v2,new,2026-06-12T06:55:03.544178+00:00,,,,True,,,
Sacramento Bug Control,(310) 429-1714,contact@sacramento-bug-control.pestcontrolpros.net,https://www.sacramento-bug-control.com,Cynthia Hall,Sacramento,CA,California,Pest Control,"610 Innovation Blvd, Sacramento, CA",92,national_scale_v2,new,2026-06-12T06:55:03.544245+00:00,,,,True,,,
Modern San Francisco Pest Pros,(415) 696-8640,contact@modern-san-francisco-pest-pros.pestcontrolpros.net,https://www.modern-san-francisco-pest-pros.com,Patricia Castillo,San Francisco,CA,California,Pest Control,"8035 River Rd, San Francisco, CA",57,national_scale_v2,new,2026-06-12T06:55:03.544337+00:00,,,,True,,,
San Jose Eco Pest,(323) 427-5629,info@san-jose-eco-pest.pestcontrolpros.net,https://www.san-jose-eco-pest.com,Patrick Morales,San Jose,CA,California,Pest Control,"3400 Heritage Dr, San Jose, CA",71,national_scale_v2,new,2026-06-12T06:55:03.544409+00:00,,,,True,,,
Sun San Jose Pest Services,(949) 564-9317,info@sun-san-jose-pest-services.pestcontrolpros.net,https://www.sun-san-jose-pest-services.com,Jeffrey Scott,San Jose,CA,California,Pest Control,"2264 Victory Blvd, San Jose, CA",89,national_scale_v2,new,2026-06-12T06:55:03.544478+00:00,,,,True,,,
Eagle San Diego Bug Control,(916) 423-9215,info@eagle-san-diego-bug-control.pestcontrolpros.net,https://www.eagle-san-diego-bug-control.com,Jeffrey Cox,San Diego,CA,California,Pest Control,"7226 Technology Dr, San Diego, CA",64,national_scale_v2,new,2026-06-12T06:55:03.544546+00:00,,,,True,,,
Harbor Los Angeles Pest Pros,(213) 326-7137,contact@harbor-los-angeles-pest-pros.pestcontrolpros.net,https://www.harbor-los-angeles-pest-pros.com,Elizabeth Long,Los Angeles,CA,California,Pest Control,"1272 Business Park Dr, Los Angeles, CA",88,national_scale_v2,new,2026-06-12T06:55:03.544614+00:00,,,,True,,,
Eagle San Jose Bug Control,(310) 741-4582,info@eagle-san-jose-bug-control.pestcontrolpros.net,https://www.eagle-san-jose-bug-control.com,David Myers,San Jose,CA,California,Pest Control,"9419 3rd St, San Jose, CA",68,national_scale_v2,new,2026-06-12T06:55:03.544686+00:00,,,,True,,,
Clean Fresno Cleaning Services,(818) 347-3752,info@clean-fresno-cleaning-services.cleaningpros.net,https://www.clean-fresno-cleaning-services.com,Kenneth Foster,Fresno,CA,California,Cleaning,"794 Cedar Ln, Fresno, CA",72,national_scale_v2,new,2026-06-12T06:55:03.544759+00:00,,,,True,,,
Keystone San Diego Clean Team,(951) 999-4179,info@keystone-san-diego-clean-team.cleaningpros.net,https://www.keystone-san-diego-clean-team.com,Patricia Peterson,San Diego,CA,California,Cleaning,"6942 2nd Ave, San Diego, CA",70,national_scale_v2,new,2026-06-12T06:55:03.544829+00:00,,,,True,,,
Liberty Sacramento Cleaning,(951) 602-9606,info@liberty-sacramento-cleaning.cleaningpros.net,https://www.liberty-sacramento-cleaning.com,Amanda Flores,Sacramento,CA,California,Cleaning,"535 Church St, Sacramento, CA",91,national_scale_v2,new,2026-06-12T06:55:03.544903+00:00,,,,True,,,
Pro San Francisco Cleaning Pros,(408) 330-2120,contact@pro-san-francisco-cleaning-pros.cleaningpros.net,https://www.pro-san-francisco-cleaning-pros.com,Alexander Baker,San Francisco,CA,California,Cleaning,"1689 Highland Ave, San Francisco, CA",87,national_scale_v2,new,2026-06-12T06:55:03.544972+00:00,,,,True,,,
Sparkle Sacramento Commercial Cleaning,(661) 749-3134,contact@sparkle-sacramento-commercial-cleaning.cleaningpros.net,https://www.sparkle-sacramento-commercial-cleaning.com,Katherine Moore,Sacramento,CA,California,Cleaning,"4147 Maple Dr, Sacramento, CA",74,national_scale_v2,new,2026-06-12T06:55:03.545041+00:00,,,,True,,,
Pro Fresno Cleaning,(951) 846-5467,info@pro-fresno-cleaning.cleaningpros.net,https://www.pro-fresno-cleaning.com,Nicholas Martinez,Fresno,CA,California,Cleaning,"2572 Industrial Blvd, Fresno, CA",85,national_scale_v2,new,2026-06-12T06:55:03.545107+00:00,,,,True,,,
North Sacramento Cleaners,(323) 474-6595,info@north-sacramento-cleaners.cleaningpros.net,https://www.north-sacramento-cleaners.com,Amanda Thomas,Sacramento,CA,California,Cleaning,"9042 2nd Ave, Sacramento, CA",95,national_scale_v2,new,2026-06-12T06:55:03.545173+00:00,,,,True,,,
Blue San Diego Spotless Cleaning,(510) 929-2287,info@blue-san-diego-spotless-cleaning.cleaningpros.net,https://www.blue-san-diego-spotless-cleaning.com,Andrew Ortiz,San Diego,CA,California,Cleaning,"6422 Main St, San Diego, CA",70,national_scale_v2,new,2026-06-12T06:55:03.545241+00:00,,,,True,,,
Total Los Angeles Cleaning,(805) 693-1690,info@total-los-angeles-cleaning.cleaningpros.net,https://www.total-los-angeles-cleaning.com,Carolyn Myers,Los Angeles,CA,California,Cleaning,"6628 Washington St, Los Angeles, CA",93,national_scale_v2,new,2026-06-12T06:55:03.545332+00:00,,,,True,,,
Los Angeles Spotless Cleaning,(213) 857-6290,contact@los-angeles-spotless-cleaning.cleaningpros.net,https://www.los-angeles-spotless-cleaning.com,Samantha Jones,Los Angeles,CA,California,Cleaning,"4020 South Ave, Los Angeles, CA",57,national_scale_v2,new,2026-06-12T06:55:03.545408+00:00,,,,True,,,
Elite Fresno Commercial Cleaning,(951) 847-6122,info@elite-fresno-commercial-cleaning.cleaningpros.net,https://www.elite-fresno-commercial-cleaning.com,Kenneth Gonzalez,Fresno,CA,California,Cleaning,"4919 Church St, Fresno, CA",74,national_scale_v2,new,2026-06-12T06:55:03.545476+00:00,,,,True,,,
Five Star San Francisco Spotless Cleaning,(323) 542-7297,contact@five-star-san-francisco-spotless-cleanin.cleaningpros.net,https://www.five-star-san-francisco-spotless-cleaning.com,Nancy Myers,San Francisco,CA,California,Cleaning,"3709 Commerce Dr, San Francisco, CA",75,national_scale_v2,new,2026-06-12T06:55:03.545547+00:00,,,,True,,,
Valley Fresno Clean Team,(714) 720-7399,contact@valley-fresno-clean-team.cleaningpros.net,https://www.valley-fresno-clean-team.com,Nicholas Lopez,Fresno,CA,California,Cleaning,"822 Lake Dr, Fresno, CA",59,national_scale_v2,new,2026-06-12T06:55:03.545615+00:00,,,,True,,,
Total San Diego Cleaning Co.,(310) 773-5583,info@total-san-diego-cleaning-co.cleaningpros.net,https://www.total-san-diego-cleaning-co.com,Sharon Clark,San Diego,CA,California,Cleaning,"4591 3rd St, San Diego, CA",73,national_scale_v2,new,2026-06-12T06:55:03.545685+00:00,,,,True,,,
Pro San Jose Cleaning,(619) 336-8216,info@pro-san-jose-cleaning.cleaningpros.net,https://www.pro-san-jose-cleaning.com,Benjamin Gomez,San Jose,CA,California,Cleaning,"3053 3rd St, San Jose, CA",80,national_scale_v2,new,2026-06-12T06:55:03.545752+00:00,,,,True,,,
Eagle Sacramento Janitorial,(408) 418-3297,info@eagle-sacramento-janitorial.cleaningpros.net,https://www.eagle-sacramento-janitorial.com,Kathleen Young,Sacramento,CA,California,Cleaning,"3808 Heritage Dr, Sacramento, CA",56,national_scale_v2,new,2026-06-12T06:55:03.545819+00:00,,,,True,,,
Silver Fresno Spotless Cleaning,(916) 346-3057,info@silver-fresno-spotless-cleaning.cleaningpros.net,https://www.silver-fresno-spotless-cleaning.com,Larry Wilson,Fresno,CA,California,Cleaning,"2911 Church St, Fresno, CA",85,national_scale_v2,new,2026-06-12T06:55:03.545890+00:00,,,,True,,,
Quality Sacramento Janitorial,(323) 359-7047,info@quality-sacramento-janitorial.cleaningpros.net,https://www.quality-sacramento-janitorial.com,Jonathan Cox,Sacramento,CA,California,Cleaning,"1187 Industrial Blvd, Sacramento, CA",84,national_scale_v2,new,2026-06-12T06:55:03.545957+00:00,,,,True,,,
Royal Sacramento Cleaning,(562) 439-1477,contact@royal-sacramento-cleaning.cleaningpros.net,https://www.royal-sacramento-cleaning.com,Brenda Brown,Sacramento,CA,California,Cleaning,"6359 Technology Dr, Sacramento, CA",64,national_scale_v2,new,2026-06-12T06:55:03.546026+00:00,,,,True,,,
San Francisco Spotless Cleaning,(805) 383-5972,contact@san-francisco-spotless-cleaning.cleaningpros.net,https://www.san-francisco-spotless-cleaning.com,Janet Cooper,San Francisco,CA,California,Cleaning,"7306 River Rd, San Francisco, CA",80,national_scale_v2,new,2026-06-12T06:55:03.546131+00:00,,,,True,,,
King Fresno Spotless Cleaning,(408) 838-9343,info@king-fresno-spotless-cleaning.cleaningpros.net,https://www.king-fresno-spotless-cleaning.com,Jeffrey Thompson,Fresno,CA,California,Cleaning,"1125 Jefferson Dr, Fresno, CA",69,national_scale_v2,new,2026-06-12T06:55:03.546206+00:00,,,,True,,,
Golden Sacramento House Cleaning,(951) 993-8810,info@golden-sacramento-house-cleaning.cleaningpros.net,https://www.golden-sacramento-house-cleaning.com,Catherine Flores,Sacramento,CA,California,Cleaning,"2138 Heritage Dr, Sacramento, CA",65,national_scale_v2,new,2026-06-12T06:55:03.546276+00:00,,,,True,,,
Red San Jose Spotless Cleaning,(626) 807-9638,contact@red-san-jose-spotless-cleaning.cleaningpros.net,https://www.red-san-jose-spotless-cleaning.com,Melissa Phillips,San Jose,CA,California,Cleaning,"1110 Innovation Blvd, San Jose, CA",55,national_scale_v2,new,2026-06-12T06:55:03.546366+00:00,,,,True,,,
Superior San Francisco Commercial Cleaning,(831) 846-2422,info@superior-san-francisco-commercial-cleani.cleaningpros.net,https://www.superior-san-francisco-commercial-cleaning.com,Raymond Gutierrez,San Francisco,CA,California,Cleaning,"5420 Main St, San Francisco, CA",67,national_scale_v2,new,2026-06-12T06:55:03.546443+00:00,,,,True,,,
Apex San Francisco Cleaning Services,(916) 335-6936,contact@apex-san-francisco-cleaning-services.cleaningpros.net,https://www.apex-san-francisco-cleaning-services.com,Anna Gray,San Francisco,CA,California,Cleaning,"775 Park Ave, San Francisco, CA",78,national_scale_v2,new,2026-06-12T06:55:03.546512+00:00,,,,True,,,
Blue San Francisco Cleaning Services,(707) 586-4454,info@blue-san-francisco-cleaning-services.cleaningpros.net,https://www.blue-san-francisco-cleaning-services.com,Rebecca Williams,San Francisco,CA,California,Cleaning,"3275 Industrial Blvd, San Francisco, CA",67,national_scale_v2,new,2026-06-12T06:55:03.546581+00:00,,,,True,,,
