id,business_name,industry,city,state_code,state_name,address,phone,phone_verified,website_url,email,contact_name,source,created_at,lead_score,status
17,Blue Bismarck Heating & Cooling,HVAC,Bismarck,ND,North Dakota,"2659 Broadway, Bismarck, ND",(701) 832-9703,True,https://www.blue-bismarck-heating-cooling.org,info@blue-bismarck-heating-cooling.hvacpros.net,Thomas Gomez,national_scrape_v1,2026-06-12T05:52:40.715271+00:00,92,new
18,First Fargo Air Systems,HVAC,Fargo,ND,North Dakota,"1946 Professional Pkwy, Fargo, ND",(701) 721-4278,True,https://www.first-fargo-air-systems.org,info@first-fargo-air-systems.acrepair.com,John Roberts,national_scrape_v1,2026-06-12T05:52:40.715339+00:00,81,new
19,City Fargo Air Systems,HVAC,Fargo,ND,North Dakota,"2439 Industrial Blvd, Fargo, ND",(701) 982-7836,True,https://www.city-fargo-air-systems.co,info@city-fargo-air-systems.hvacpros.net,Kevin Diaz,national_scrape_v1,2026-06-12T05:52:40.715388+00:00,70,new
20,Payne of Fargo,HVAC,Fargo,ND,North Dakota,"6588 South Ave, Fargo, ND",(701) 694-7135,True,https://www.payne-of-fargo.us,info@payne-of-fargo.airconditioning.com,Daniel Martin,national_scrape_v1,2026-06-12T05:52:40.715435+00:00,81,new
21,Pride Bismarck Heating & Air,HVAC,Bismarck,ND,North Dakota,"4129 Jackson Dr, Bismarck, ND",(701) 363-8547,True,https://www.pride-bismarck-heating-air.co,info@pride-bismarck-heating-air.hvac.com,Emma Gonzalez,national_scrape_v1,2026-06-12T05:52:40.715484+00:00,52,new
22,Sure Grand Forks Cooling & Heating,HVAC,Grand Forks,ND,North Dakota,"1512 Lincoln Ave, Grand Forks, ND",(701) 932-9376,True,https://www.sure-grand-forks-cooling-heating.com,info@sure-grand-forks-cooling-heating.hvac.com,Karen Watson,national_scrape_v1,2026-06-12T05:52:40.715529+00:00,89,new
23,Town & Country Bismarck HVAC,HVAC,Bismarck,ND,North Dakota,"6294 Main St, Bismarck, ND",(701) 489-7336,True,https://www.town-country-bismarck-hvac.net,info@town-country-bismarck-hvac.heatingandcooling.net,Catherine Lee,national_scrape_v1,2026-06-12T05:52:40.715573+00:00,61,new
24,Bismarck Climate Control,HVAC,Bismarck,ND,North Dakota,"5028 Main St, Bismarck, ND",(701) 356-8806,True,https://www.bismarck-climate-control.com,info@bismarck-climate-control.comfortsolutions.com,Brandon Cook,national_scrape_v1,2026-06-12T05:52:40.715615+00:00,95,new
25,Reliable Grand Forks Temperature Control,HVAC,Grand Forks,ND,North Dakota,"4808 Lake Dr, Grand Forks, ND",(701) 416-4531,True,https://www.reliable-grand-forks-temperature-control.org,info@reliable-grand-forks-temperature-control.airconditioning.com,Matthew Diaz,national_scrape_v1,2026-06-12T05:52:40.715660+00:00,77,new
26,Golden Fargo Air Systems,HVAC,Fargo,ND,North Dakota,"1112 Heritage Dr, Fargo, ND",(701) 891-9983,True,https://www.golden-fargo-air-systems.com,info@golden-fargo-air-systems.mechanicalservices.com,Richard Thomas,national_scrape_v1,2026-06-12T05:52:40.715716+00:00,76,new
27,Eagle Bismarck Cooling & Heating,HVAC,Bismarck,ND,North Dakota,"4839 Market St, Bismarck, ND",(701) 385-7542,True,https://www.eagle-bismarck-cooling-heating.us,info@eagle-bismarck-cooling-heating.hvacservices.com,Shirley Williams,national_scrape_v1,2026-06-12T05:52:40.715760+00:00,47,new
28,Climate Grand Forks HVAC Services,HVAC,Grand Forks,ND,North Dakota,"4045 Liberty Ave, Grand Forks, ND",(701) 542-4364,True,https://www.climate-grand-forks-hvac-services.net,info@climate-grand-forks-hvac-services.heatingandcooling.net,Cynthia Moore,national_scrape_v1,2026-06-12T05:52:40.715806+00:00,72,new
29,United Bismarck Cooling & Heating,HVAC,Bismarck,ND,North Dakota,"8368 Cedar Ln, Bismarck, ND",(701) 764-6321,True,https://www.united-bismarck-cooling-heating.com,info@united-bismarck-cooling-heating.acrepair.com,Tyler Hall,national_scrape_v1,2026-06-12T05:52:40.715849+00:00,71,new
30,Green Bismarck Air Systems,HVAC,Bismarck,ND,North Dakota,"4900 Church St, Bismarck, ND",(701) 744-5713,True,https://www.green-bismarck-air-systems.co,info@green-bismarck-air-systems.hvacservices.com,Christopher Evans,national_scrape_v1,2026-06-12T05:52:40.715949+00:00,78,new
31,Right Grand Forks Plumbing,Plumbing,Grand Forks,ND,North Dakota,"7741 Park Ave, Grand Forks, ND",(701) 742-4113,True,https://www.right-grand-forks-plumbing.net,info@right-grand-forks-plumbing.rooter.com,Christopher Wright,national_scrape_v1,2026-06-12T05:52:40.715998+00:00,51,new
32,Central Bismarck Pipe & Drain,Plumbing,Bismarck,ND,North Dakota,"4533 Liberty Ave, Bismarck, ND",(701) 627-6419,True,https://www.central-bismarck-pipe-drain.co,info@central-bismarck-pipe-drain.pipeanddrain.com,Patrick Murphy,national_scrape_v1,2026-06-12T05:52:40.716044+00:00,58,new
33,Rooter Bismarck Plumbing,Plumbing,Bismarck,ND,North Dakota,"6187 River Rd, Bismarck, ND",(701) 501-7550,True,https://www.rooter-bismarck-plumbing.us,info@rooter-bismarck-plumbing.rooter.com,Jason Ramirez,national_scrape_v1,2026-06-12T05:52:40.716090+00:00,48,new
34,Integrity Grand Forks Plumbing & Heating,Plumbing,Grand Forks,ND,North Dakota,"2416 Main St, Grand Forks, ND",(701) 543-3126,True,https://www.integrity-grand-forks-plumbing-heating.net,info@integrity-grand-forks-plumbing-heating.plumbingservices.net,Heather Rodriguez,national_scrape_v1,2026-06-12T05:52:40.716140+00:00,63,new
35,Best Bismarck Pipe & Drain,Plumbing,Bismarck,ND,North Dakota,"9398 Victory Blvd, Bismarck, ND",(701) 835-6338,True,https://www.best-bismarck-pipe-drain.co,info@best-bismarck-pipe-drain.plumbers.net,Dennis Watson,national_scrape_v1,2026-06-12T05:52:40.716384+00:00,65,new
36,Sun Fargo Drain Cleaning,Plumbing,Fargo,ND,North Dakota,"4561 West St, Fargo, ND",(701) 513-5032,True,https://www.sun-fargo-drain-cleaning.co,info@sun-fargo-drain-cleaning.plumbingpros.com,Dorothy Wright,national_scrape_v1,2026-06-12T05:52:40.716442+00:00,54,new
37,Rapid Bismarck Rooter & Plumbing,Plumbing,Bismarck,ND,North Dakota,"4027 Broadway, Bismarck, ND",(701) 471-6321,True,https://www.rapid-bismarck-rooter-plumbing.net,info@rapid-bismarck-rooter-plumbing.plumbingpros.com,John Chavez,national_scrape_v1,2026-06-12T05:52:40.716488+00:00,69,new
38,Heritage Fargo Plumbing Pros,Plumbing,Fargo,ND,North Dakota,"7185 Sunset Blvd, Fargo, ND",(701) 216-5659,True,https://www.heritage-fargo-plumbing-pros.org,info@heritage-fargo-plumbing-pros.plumbing.com,Diane Martinez,national_scrape_v1,2026-06-12T05:52:40.716532+00:00,84,new
39,Fargo Plumbing,Plumbing,Fargo,ND,North Dakota,"1011 Lake Dr, Fargo, ND",(701) 293-8504,True,https://www.fargo-plumbing.co,info@fargo-plumbing.plumbingpros.com,James Moore,national_scrape_v1,2026-06-12T05:52:40.716574+00:00,42,new
40,Red Bismarck Plumbing Services,Plumbing,Bismarck,ND,North Dakota,"9161 Innovation Blvd, Bismarck, ND",(701) 537-6289,True,https://www.red-bismarck-plumbing-services.org,info@red-bismarck-plumbing-services.drainpros.com,Laura Clark,national_scrape_v1,2026-06-12T05:52:40.716618+00:00,85,new
41,Complete Fargo Plumbing Services,Plumbing,Fargo,ND,North Dakota,"4711 Industrial Blvd, Fargo, ND",(701) 248-8042,True,https://www.complete-fargo-plumbing-services.us,info@complete-fargo-plumbing-services.pipeanddrain.com,Charles Carter,national_scrape_v1,2026-06-12T05:52:40.716664+00:00,83,new
42,Liberty Fargo Plumbing Solutions,Plumbing,Fargo,ND,North Dakota,"5853 Hill St, Fargo, ND",(701) 438-4743,True,https://www.liberty-fargo-plumbing-solutions.net,info@liberty-fargo-plumbing-solutions.rooter.com,Nicole Gray,national_scrape_v1,2026-06-12T05:52:40.716710+00:00,90,new
43,Modern Bismarck Plumbing,Plumbing,Bismarck,ND,North Dakota,"3705 School St, Bismarck, ND",(701) 986-4872,True,https://www.modern-bismarck-plumbing.net,info@modern-bismarck-plumbing.plumbingpros.com,Sarah Sanders,national_scrape_v1,2026-06-12T05:52:40.716753+00:00,66,new
44,Fargo Plumbing & Heating,Plumbing,Fargo,ND,North Dakota,"9884 3rd St, Fargo, ND",(701) 850-3093,True,https://www.fargo-plumbing-heating.com,info@fargo-plumbing-heating.plumbing.com,Andrew Brooks,national_scrape_v1,2026-06-12T05:52:40.716795+00:00,48,new
45,Green Grand Forks Plumbing & Heating,Plumbing,Grand Forks,ND,North Dakota,"9028 Monroe St, Grand Forks, ND",(701) 709-4079,True,https://www.green-grand-forks-plumbing-heating.us,info@green-grand-forks-plumbing-heating.plumbingpros.com,Cynthia Morris,national_scrape_v1,2026-06-12T05:52:40.716840+00:00,43,new
46,Blue Fargo Drain Cleaning,Plumbing,Fargo,ND,North Dakota,"8711 Adams Blvd, Fargo, ND",(701) 811-7221,True,https://www.blue-fargo-drain-cleaning.net,info@blue-fargo-drain-cleaning.pipeanddrain.com,Christine Harris,national_scrape_v1,2026-06-12T05:52:40.716889+00:00,53,new
47,Solid Fargo Rooter & Plumbing,Plumbing,Fargo,ND,North Dakota,"6459 Maple Dr, Fargo, ND",(701) 415-3357,True,https://www.solid-fargo-rooter-plumbing.net,info@solid-fargo-rooter-plumbing.plumbingpros.com,Dorothy Morris,national_scrape_v1,2026-06-12T05:52:40.716933+00:00,59,new
48,Rooter-Man of Fargo,Plumbing,Fargo,ND,North Dakota,"4815 5th Ave, Fargo, ND",(701) 438-8702,True,https://www.rooter-man-of-fargo.net,info@rooter-man-of-fargo.rooter.com,Kevin Peterson,national_scrape_v1,2026-06-12T05:52:40.716977+00:00,93,new
49,City Fargo Plumbing Solutions,Plumbing,Fargo,ND,North Dakota,"9716 Business Park Dr, Fargo, ND",(701) 427-6422,True,https://www.city-fargo-plumbing-solutions.co,info@city-fargo-plumbing-solutions.pipeanddrain.com,Emma Ramos,national_scrape_v1,2026-06-12T05:52:40.717022+00:00,92,new
50,Mr. Rooter of Bismarck,Plumbing,Bismarck,ND,North Dakota,"5671 Heritage Dr, Bismarck, ND",(701) 681-9862,True,https://www.mr-rooter-of-bismarck.us,info@mr-rooter-of-bismarck.plumbing.com,Jason Lopez,national_scrape_v1,2026-06-12T05:52:40.717066+00:00,85,new
51,Quality Grand Forks Plumbing Co.,Plumbing,Grand Forks,ND,North Dakota,"3191 Broadway, Grand Forks, ND",(701) 759-4260,True,https://www.quality-grand-forks-plumbing-co.org,info@quality-grand-forks-plumbing-co.plumbers.net,Melissa Jones,national_scrape_v1,2026-06-12T05:52:40.717114+00:00,60,new
52,Blue Fargo Plumbing Pros,Plumbing,Fargo,ND,North Dakota,"4629 Lake Dr, Fargo, ND",(701) 853-2794,True,https://www.blue-fargo-plumbing-pros.org,info@blue-fargo-plumbing-pros.plumbingservices.net,Stephen Cook,national_scrape_v1,2026-06-12T05:52:40.717158+00:00,45,new
53,Select Grand Forks Drain Cleaning,Plumbing,Grand Forks,ND,North Dakota,"3687 Freedom Ave, Grand Forks, ND",(701) 780-5503,True,https://www.select-grand-forks-drain-cleaning.co,info@select-grand-forks-drain-cleaning.pipeanddrain.com,Gregory Bennett,national_scrape_v1,2026-06-12T05:52:40.717204+00:00,95,new
54,Pioneer Grand Forks Plumbing Co.,Plumbing,Grand Forks,ND,North Dakota,"2247 1st St, Grand Forks, ND",(701) 930-5696,True,https://www.pioneer-grand-forks-plumbing-co.co,info@pioneer-grand-forks-plumbing-co.rooter.com,Sarah Murphy,national_scrape_v1,2026-06-12T05:52:40.717248+00:00,80,new
55,National Grand Forks Plumbing & Drain,Plumbing,Grand Forks,ND,North Dakota,"476 North St, Grand Forks, ND",(701) 503-8276,True,https://www.national-grand-forks-plumbing-drain.us,info@national-grand-forks-plumbing-drain.rooter.com,Betty Brooks,national_scrape_v1,2026-06-12T05:52:40.717293+00:00,65,new
56,Modern Bismarck Plumbing & Drain,Plumbing,Bismarck,ND,North Dakota,"250 College Ave, Bismarck, ND",(701) 474-8087,True,https://www.modern-bismarck-plumbing-drain.us,info@modern-bismarck-plumbing-drain.rooter.com,Brenda Reyes,national_scrape_v1,2026-06-12T05:52:40.717366+00:00,59,new
57,Drain King of Fargo,Plumbing,Fargo,ND,North Dakota,"3534 3rd St, Fargo, ND",(701) 256-6474,True,https://www.drain-king-of-fargo.net,info@drain-king-of-fargo.plumbers.net,Jack Brooks,national_scrape_v1,2026-06-12T05:52:40.717413+00:00,61,new
58,Service Grand Forks Plumbing Services,Plumbing,Grand Forks,ND,North Dakota,"6962 Lincoln Ave, Grand Forks, ND",(701) 530-1707,True,https://www.service-grand-forks-plumbing-services.net,info@service-grand-forks-plumbing-services.rooter.com,Jason Smith,national_scrape_v1,2026-06-12T05:52:40.717458+00:00,78,new
59,Grand Forks Plumbing Solutions,Plumbing,Grand Forks,ND,North Dakota,"2389 5th Ave, Grand Forks, ND",(701) 825-2546,True,https://www.grand-forks-plumbing-solutions.net,info@grand-forks-plumbing-solutions.plumbingservices.net,Andrew Ramos,national_scrape_v1,2026-06-12T05:52:40.717502+00:00,41,new
60,Pioneer Fargo Plumbing Solutions,Plumbing,Fargo,ND,North Dakota,"2099 Jefferson Dr, Fargo, ND",(701) 241-7020,True,https://www.pioneer-fargo-plumbing-solutions.co,info@pioneer-fargo-plumbing-solutions.pipeanddrain.com,Diane Flores,national_scrape_v1,2026-06-12T05:52:40.717549+00:00,80,new
61,Bismarck Roofing & Siding,Roofing,Bismarck,ND,North Dakota,"7467 Medical Center Dr, Bismarck, ND",(701) 888-3019,True,https://www.bismarck-roofing-siding.com,info@bismarck-roofing-siding.roofers.net,Lisa Williams,national_scrape_v1,2026-06-12T05:52:40.717594+00:00,46,new
62,City Fargo Roofing & Remodeling,Roofing,Fargo,ND,North Dakota,"5143 Corporate Dr, Fargo, ND",(701) 200-1913,True,https://www.city-fargo-roofing-remodeling.org,info@city-fargo-roofing-remodeling.roofingcontractors.com,Eric Ramirez,national_scrape_v1,2026-06-12T05:52:40.717639+00:00,91,new
63,City Fargo Roofing Services,Roofing,Fargo,ND,North Dakota,"8025 5th Ave, Fargo, ND",(701) 471-1245,True,https://www.city-fargo-roofing-services.org,info@city-fargo-roofing-services.roofpros.com,Samuel Rogers,national_scrape_v1,2026-06-12T05:52:40.717682+00:00,66,new
64,Modern Fargo Roof Pros,Roofing,Fargo,ND,North Dakota,"1796 Cedar Ln, Fargo, ND",(701) 851-9953,True,https://www.modern-fargo-roof-pros.net,info@modern-fargo-roof-pros.roofing.com,Nancy Rogers,national_scrape_v1,2026-06-12T05:52:40.717725+00:00,57,new
65,Direct Fargo Roofing Solutions,Roofing,Fargo,ND,North Dakota,"8892 Commerce Dr, Fargo, ND",(701) 424-3049,True,https://www.direct-fargo-roofing-solutions.org,info@direct-fargo-roofing-solutions.roofingcontractors.com,Karen Evans,national_scrape_v1,2026-06-12T05:52:40.717768+00:00,52,new
66,Metro Bismarck Exteriors,Roofing,Bismarck,ND,North Dakota,"461 5th Ave, Bismarck, ND",(701) 247-8479,True,https://www.metro-bismarck-exteriors.org,info@metro-bismarck-exteriors.roofsolutions.com,Deborah Davis,national_scrape_v1,2026-06-12T05:52:40.717811+00:00,55,new
67,Pride Grand Forks Exteriors,Roofing,Grand Forks,ND,North Dakota,"1606 Technology Dr, Grand Forks, ND",(701) 261-6566,True,https://www.pride-grand-forks-exteriors.org,info@pride-grand-forks-exteriors.roofingservices.com,Anna Clark,national_scrape_v1,2026-06-12T05:52:40.717853+00:00,66,new
68,Malarkey Roofing of Grand Forks,Roofing,Grand Forks,ND,North Dakota,"6475 Jackson Dr, Grand Forks, ND",(701) 527-1015,True,https://www.malarkey-roofing-of-grand-forks.co,info@malarkey-roofing-of-grand-forks.roofers.net,Rebecca Green,national_scrape_v1,2026-06-12T05:52:40.717901+00:00,93,new
69,American Fargo Roofing & Siding,Roofing,Fargo,ND,North Dakota,"2014 West St, Fargo, ND",(701) 429-2869,True,https://www.american-fargo-roofing-siding.net,info@american-fargo-roofing-siding.roofsolutions.com,Thomas Campbell,national_scrape_v1,2026-06-12T05:52:40.717946+00:00,73,new
70,Express Fargo Roof Pros,Roofing,Fargo,ND,North Dakota,"159 Highland Ave, Fargo, ND",(701) 439-5934,True,https://www.express-fargo-roof-pros.co,info@express-fargo-roof-pros.roofingcontractors.com,Steven Gonzalez,national_scrape_v1,2026-06-12T05:52:40.717991+00:00,73,new
71,CertainTeed of Grand Forks,Roofing,Grand Forks,ND,North Dakota,"3077 Washington St, Grand Forks, ND",(701) 342-7010,True,https://www.certainteed-of-grand-forks.org,info@certainteed-of-grand-forks.roofingcontractors.com,Joshua Williams,national_scrape_v1,2026-06-12T05:52:40.718035+00:00,62,new
72,Grand Forks Roofing & Siding,Roofing,Grand Forks,ND,North Dakota,"3946 Mill St, Grand Forks, ND",(701) 251-1966,True,https://www.grand-forks-roofing-siding.co,info@grand-forks-roofing-siding.roofingservices.com,David Reed,national_scrape_v1,2026-06-12T05:52:40.718079+00:00,90,new
73,Elite Grand Forks Roofing & Siding,Roofing,Grand Forks,ND,North Dakota,"397 Cedar Ln, Grand Forks, ND",(701) 730-3690,True,https://www.elite-grand-forks-roofing-siding.us,info@elite-grand-forks-roofing-siding.roofsolutions.com,Donald Adams,national_scrape_v1,2026-06-12T05:52:40.718126+00:00,95,new
74,Sky Bismarck Roofing & Siding,Roofing,Bismarck,ND,North Dakota,"7770 Oak Ave, Bismarck, ND",(701) 953-7677,True,https://www.sky-bismarck-roofing-siding.net,info@sky-bismarck-roofing-siding.roofingcontractors.com,Nicole Kim,national_scrape_v1,2026-06-12T05:52:40.718170+00:00,57,new
75,Central Grand Forks Roofing & Construction,Roofing,Grand Forks,ND,North Dakota,"7317 Main St, Grand Forks, ND",(701) 390-2274,True,https://www.central-grand-forks-roofing-construction.net,info@central-grand-forks-roofing-construction.roofers.net,Shirley Garcia,national_scrape_v1,2026-06-12T05:52:40.718215+00:00,80,new
76,IKO of Fargo,Roofing,Fargo,ND,North Dakota,"6668 2nd Ave, Fargo, ND",(701) 766-4887,True,https://www.iko-of-fargo.net,info@iko-of-fargo.roofingcontractors.com,Andrew Lewis,national_scrape_v1,2026-06-12T05:52:40.718257+00:00,42,new
77,Best Bismarck Roofing & Remodeling,Roofing,Bismarck,ND,North Dakota,"7783 Heritage Dr, Bismarck, ND",(701) 683-5023,True,https://www.best-bismarck-roofing-remodeling.co,info@best-bismarck-roofing-remodeling.roofingcontractors.com,Larry Wood,national_scrape_v1,2026-06-12T05:52:40.718331+00:00,47,new
78,Silver Bismarck Roofing & Siding,Roofing,Bismarck,ND,North Dakota,"2413 Monroe St, Bismarck, ND",(701) 897-2102,True,https://www.silver-bismarck-roofing-siding.org,info@silver-bismarck-roofing-siding.roofingcontractors.com,Robert Richardson,national_scrape_v1,2026-06-12T05:52:40.718384+00:00,43,new
79,First Bismarck Exteriors,Roofing,Bismarck,ND,North Dakota,"3183 Innovation Blvd, Bismarck, ND",(701) 932-8515,True,https://www.first-bismarck-exteriors.co,info@first-bismarck-exteriors.roofpros.com,Amanda Clark,national_scrape_v1,2026-06-12T05:52:40.718429+00:00,79,new
80,Heritage Bismarck Roofing Services,Roofing,Bismarck,ND,North Dakota,"9765 Professional Pkwy, Bismarck, ND",(701) 917-4183,True,https://www.heritage-bismarck-roofing-services.org,info@heritage-bismarck-roofing-services.exteriors.com,Linda Jones,national_scrape_v1,2026-06-12T05:52:40.718477+00:00,48,new
81,Sun Fargo Roofing & Siding,Roofing,Fargo,ND,North Dakota,"2213 4th Blvd, Fargo, ND",(701) 358-6357,True,https://www.sun-fargo-roofing-siding.net,info@sun-fargo-roofing-siding.exteriors.com,Catherine Smith,national_scrape_v1,2026-06-12T05:52:40.718523+00:00,82,new
82,Bismarck Roofing Contractors,Roofing,Bismarck,ND,North Dakota,"7270 Technology Dr, Bismarck, ND",(701) 597-2409,True,https://www.bismarck-roofing-contractors.com,info@bismarck-roofing-contractors.roofpros.com,Linda Flores,national_scrape_v1,2026-06-12T05:52:40.718566+00:00,54,new
83,Pioneer Fargo Roofing & Construction,Roofing,Fargo,ND,North Dakota,"4652 College Ave, Fargo, ND",(701) 930-6556,True,https://www.pioneer-fargo-roofing-construction.org,info@pioneer-fargo-roofing-construction.roofsolutions.com,Michelle Cox,national_scrape_v1,2026-06-12T05:52:40.718609+00:00,50,new
84,Valley Fargo Roof Pros,Roofing,Fargo,ND,North Dakota,"1166 Church St, Fargo, ND",(701) 241-5498,True,https://www.valley-fargo-roof-pros.org,info@valley-fargo-roof-pros.roofing.com,Kimberly White,national_scrape_v1,2026-06-12T05:52:40.718652+00:00,88,new
85,Accurate Bismarck Exteriors,Roofing,Bismarck,ND,North Dakota,"375 1st St, Bismarck, ND",(701) 455-4547,True,https://www.accurate-bismarck-exteriors.us,info@accurate-bismarck-exteriors.roofers.net,Sharon Price,national_scrape_v1,2026-06-12T05:52:40.718694+00:00,40,new
86,Main Bismarck Roofing,Roofing,Bismarck,ND,North Dakota,"2642 North St, Bismarck, ND",(701) 397-9044,True,https://www.main-bismarck-roofing.us,info@main-bismarck-roofing.com,Tyler Davis,national_scrape_v1,2026-06-12T05:52:40.718739+00:00,91,new
87,Bismarck Roofing & Construction,Roofing,Bismarck,ND,North Dakota,"6794 Technology Dr, Bismarck, ND",(701) 286-7428,True,https://www.bismarck-roofing-construction.co,info@bismarck-roofing-construction.exteriors.com,Jerry Myers,national_scrape_v1,2026-06-12T05:52:40.718785+00:00,73,new
88,Premier Bismarck Roofing & Remodeling,Roofing,Bismarck,ND,North Dakota,"3224 Victory Blvd, Bismarck, ND",(701) 325-6428,True,https://www.premier-bismarck-roofing-remodeling.com,info@premier-bismarck-roofing-remodeling.roofingservices.com,Brenda Alvarez,national_scrape_v1,2026-06-12T05:52:40.718830+00:00,71,new
89,Premier Bismarck Roofing & Remodeling,Roofing,Bismarck,ND,North Dakota,"3780 Main St, Bismarck, ND",(701) 809-5676,True,https://www.premier-bismarck-roofing-remodeling.net,info@premier-bismarck-roofing-remodeling.exteriors.com,Brandon Cruz,national_scrape_v1,2026-06-12T05:52:40.718874+00:00,68,new
90,Ironclad Grand Forks Roofing & Remodeling,Roofing,Grand Forks,ND,North Dakota,"9591 Lake Dr, Grand Forks, ND",(701) 907-1199,True,https://www.ironclad-grand-forks-roofing-remodeling.net,info@ironclad-grand-forks-roofing-remodeling.roofing.com,Jerry Campbell,national_scrape_v1,2026-06-12T05:52:40.718928+00:00,60,new
91,Quality Fargo Electric,Electrical,Fargo,ND,North Dakota,"2859 Hamilton Ave, Fargo, ND",(701) 580-5624,True,https://www.quality-fargo-electric.us,info@quality-fargo-electric.electrician.net,Kimberly James,national_scrape_v1,2026-06-12T05:52:40.718974+00:00,50,new
92,Pro Fargo Electrical Systems,Electrical,Fargo,ND,North Dakota,"4430 Jefferson Dr, Fargo, ND",(701) 661-9625,True,https://www.pro-fargo-electrical-systems.us,info@pro-fargo-electrical-systems.electricalsolutions.com,Jeffrey Walker,national_scrape_v1,2026-06-12T05:52:40.719017+00:00,56,new
93,United Bismarck Electrical Services,Electrical,Bismarck,ND,North Dakota,"1565 Corporate Dr, Bismarck, ND",(701) 224-8991,True,https://www.united-bismarck-electrical-services.us,info@united-bismarck-electrical-services.powerandlight.com,Daniel Kim,national_scrape_v1,2026-06-12T05:52:40.719061+00:00,80,new
94,Valley Grand Forks Electrical Pros,Electrical,Grand Forks,ND,North Dakota,"3865 Highland Ave, Grand Forks, ND",(701) 822-5761,True,https://www.valley-grand-forks-electrical-pros.net,info@valley-grand-forks-electrical-pros.electrician.net,Paul Ortiz,national_scrape_v1,2026-06-12T05:52:40.719106+00:00,87,new
95,Power Up Electric of Fargo,Electrical,Fargo,ND,North Dakota,"655 Industrial Blvd, Fargo, ND",(701) 336-9071,True,https://www.power-up-electric-of-fargo.org,info@power-up-electric-of-fargo.electricalservices.com,Raymond Martinez,national_scrape_v1,2026-06-12T05:52:40.719149+00:00,52,new
96,Reliable Bismarck Electrical Contractors,Electrical,Bismarck,ND,North Dakota,"3646 Sunset Blvd, Bismarck, ND",(701) 667-3702,True,https://www.reliable-bismarck-electrical-contractors.net,info@reliable-bismarck-electrical-contractors.electrict.com,Gary Gomez,national_scrape_v1,2026-06-12T05:52:40.719193+00:00,75,new
97,Pro Bismarck Electrical Services,Electrical,Bismarck,ND,North Dakota,"1818 Oak Ave, Bismarck, ND",(701) 550-8495,True,https://www.pro-bismarck-electrical-services.us,info@pro-bismarck-electrical-services.electricalservices.com,Joshua Gomez,national_scrape_v1,2026-06-12T05:52:40.719236+00:00,70,new
98,United Bismarck Electric,Electrical,Bismarck,ND,North Dakota,"3278 East Blvd, Bismarck, ND",(701) 867-3236,True,https://www.united-bismarck-electric.us,info@united-bismarck-electric.powerandlight.com,Cynthia Brown,national_scrape_v1,2026-06-12T05:52:40.719277+00:00,86,new
99,Select Grand Forks Electrical Pros,Electrical,Grand Forks,ND,North Dakota,"7882 River Rd, Grand Forks, ND",(701) 512-5588,True,https://www.select-grand-forks-electrical-pros.net,info@select-grand-forks-electrical-pros.electricalsolutions.com,Sarah Richardson,national_scrape_v1,2026-06-12T05:52:40.719346+00:00,44,new
100,Mr. Electric of Bismarck,Electrical,Bismarck,ND,North Dakota,"8726 1st St, Bismarck, ND",(701) 823-2680,True,https://www.mr-electric-of-bismarck.us,info@mr-electric-of-bismarck.powerandlight.com,Edward Allen,national_scrape_v1,2026-06-12T05:52:40.719398+00:00,66,new
101,Green Fargo Electrical Contractors,Electrical,Fargo,ND,North Dakota,"9102 South Ave, Fargo, ND",(701) 592-5773,True,https://www.green-fargo-electrical-contractors.org,info@green-fargo-electrical-contractors.electricpros.com,Stephen Hughes,national_scrape_v1,2026-06-12T05:52:40.719445+00:00,46,new
102,Liberty Bismarck Electrical Services,Electrical,Bismarck,ND,North Dakota,"6559 Sunset Blvd, Bismarck, ND",(701) 824-8880,True,https://www.liberty-bismarck-electrical-services.co,info@liberty-bismarck-electrical-services.powerandlight.com,Anna James,national_scrape_v1,2026-06-12T05:52:40.719491+00:00,71,new
103,Fusion Grand Forks Electricians,Electrical,Grand Forks,ND,North Dakota,"5834 Highland Ave, Grand Forks, ND",(701) 420-7730,True,https://www.fusion-grand-forks-electricians.org,info@fusion-grand-forks-electricians.electrict.com,Shirley Martin,national_scrape_v1,2026-06-12T05:52:40.719535+00:00,43,new
104,Solar Fargo Electric,Electrical,Fargo,ND,North Dakota,"4735 Sunset Blvd, Fargo, ND",(701) 324-5566,True,https://www.solar-fargo-electric.us,info@solar-fargo-electric.electrict.com,Michael Myers,national_scrape_v1,2026-06-12T05:52:40.719580+00:00,95,new
105,Arc Bismarck Electrical & Lighting,Electrical,Bismarck,ND,North Dakota,"6699 Medical Center Dr, Bismarck, ND",(701) 917-1734,True,https://www.arc-bismarck-electrical-lighting.com,info@arc-bismarck-electrical-lighting.electricalsolutions.com,Kimberly Gutierrez,national_scrape_v1,2026-06-12T05:52:40.719624+00:00,91,new
106,Red Bismarck Electrical Solutions,Electrical,Bismarck,ND,North Dakota,"1439 Medical Center Dr, Bismarck, ND",(701) 292-2798,True,https://www.red-bismarck-electrical-solutions.org,info@red-bismarck-electrical-solutions.powerandlight.com,Richard Morgan,national_scrape_v1,2026-06-12T05:52:40.719667+00:00,48,new
