id,business_name,industry,city,state_code,state_name,address,phone,phone_verified,website_url,email,contact_name,source,created_at,lead_score,status
47,King Savannah Roofing & Construction,Roofing,Savannah,GA,Georgia,"8152 Professional Pkwy, Savannah, GA",(706) 947-8081,True,https://www.king-savannah-roofing-construction.co,info@king-savannah-roofing-construction.roofingservices.com,Emma Reyes,national_scrape_v1,2026-06-12T05:52:23.750242+00:00,53,new
48,Central Savannah Roofing Co.,Roofing,Savannah,GA,Georgia,"116 Oak Ave, Savannah, GA",(912) 513-3692,True,https://www.central-savannah-roofing-co.com,info@central-savannah-roofing-co.roofers.net,Deborah King,national_scrape_v1,2026-06-12T05:52:23.750286+00:00,64,new
49,Malarkey Roofing of Columbus,Roofing,Columbus,GA,Georgia,"5452 Church St, Columbus, GA",(762) 459-8972,True,https://www.malarkey-roofing-of-columbus.org,info@malarkey-roofing-of-columbus.roofers.net,Rebecca Hughes,national_scrape_v1,2026-06-12T05:52:23.750355+00:00,62,new
50,Augusta Roof Pros,Roofing,Augusta,GA,Georgia,"6139 Hill St, Augusta, GA",(678) 697-4743,True,https://www.augusta-roof-pros.com,info@augusta-roof-pros.roofingcontractors.com,Nicole Diaz,national_scrape_v1,2026-06-12T05:52:23.750403+00:00,84,new
51,Pride Atlanta Roof Pros,Roofing,Atlanta,GA,Georgia,"469 Corporate Dr, Atlanta, GA",(229) 448-1141,True,https://www.pride-atlanta-roof-pros.org,info@pride-atlanta-roof-pros.exteriors.com,Timothy Campbell,national_scrape_v1,2026-06-12T05:52:23.750447+00:00,88,new
52,Superior Augusta Roofing Services,Roofing,Augusta,GA,Georgia,"6549 Heritage Dr, Augusta, GA",(229) 627-5570,True,https://www.superior-augusta-roofing-services.net,info@superior-augusta-roofing-services.roofingservices.com,Tyler Gomez,national_scrape_v1,2026-06-12T05:52:23.750492+00:00,79,new
53,Savannah Exteriors,Roofing,Savannah,GA,Georgia,"2332 Heritage Dr, Savannah, GA",(678) 908-8483,True,https://www.savannah-exteriors.co,info@savannah-exteriors.com,Edward Young,national_scrape_v1,2026-06-12T05:52:23.750534+00:00,71,new
54,Arrow Atlanta Roofing Solutions,Roofing,Atlanta,GA,Georgia,"9027 Franklin St, Atlanta, GA",(478) 467-3171,True,https://www.arrow-atlanta-roofing-solutions.co,info@arrow-atlanta-roofing-solutions.roofers.net,Michelle Phillips,national_scrape_v1,2026-06-12T05:52:23.750583+00:00,74,new
55,Heritage Augusta Roofing & Remodeling,Roofing,Augusta,GA,Georgia,"1861 Market St, Augusta, GA",(762) 849-6191,True,https://www.heritage-augusta-roofing-remodeling.us,info@heritage-augusta-roofing-remodeling.roofsolutions.com,Angela Turner,national_scrape_v1,2026-06-12T05:52:23.750628+00:00,83,new
56,Reliant Augusta Exteriors,Roofing,Augusta,GA,Georgia,"3335 Business Park Dr, Augusta, GA",(912) 497-2364,True,https://www.reliant-augusta-exteriors.net,info@reliant-augusta-exteriors.com,Rebecca Wright,national_scrape_v1,2026-06-12T05:52:23.750671+00:00,49,new
57,Atlas Roofing of Augusta,Roofing,Augusta,GA,Georgia,"8844 Cedar Ln, Augusta, GA",(912) 366-5886,True,https://www.atlas-roofing-of-augusta.co,info@atlas-roofing-of-augusta.exteriors.com,Rachel Allen,national_scrape_v1,2026-06-12T05:52:23.750717+00:00,81,new
58,Sky Columbus Exteriors,Roofing,Columbus,GA,Georgia,"3679 East Blvd, Columbus, GA",(770) 712-9954,True,https://www.sky-columbus-exteriors.org,info@sky-columbus-exteriors.roofingservices.com,Matthew Foster,national_scrape_v1,2026-06-12T05:52:23.750760+00:00,77,new
59,Columbus Roofing Solutions,Roofing,Columbus,GA,Georgia,"4788 Enterprise Ave, Columbus, GA",(912) 973-7909,True,https://www.columbus-roofing-solutions.com,info@columbus-roofing-solutions.roofing.com,Donna Thompson,national_scrape_v1,2026-06-12T05:52:23.750804+00:00,73,new
60,Central Atlanta Exteriors,Roofing,Atlanta,GA,Georgia,"5017 Sunset Blvd, Atlanta, GA",(229) 373-8732,True,https://www.central-atlanta-exteriors.co,info@central-atlanta-exteriors.roofing.com,Sandra Roberts,national_scrape_v1,2026-06-12T05:52:23.750846+00:00,59,new
61,National Augusta Electrical,Electrical,Augusta,GA,Georgia,"9177 Park Ave, Augusta, GA",(229) 943-8582,True,https://www.national-augusta-electrical.co,info@national-augusta-electrical.electricalservices.com,Jessica Chavez,national_scrape_v1,2026-06-12T05:52:23.750890+00:00,49,new
62,Central Columbus Electrical Solutions,Electrical,Columbus,GA,Georgia,"7313 5th Ave, Columbus, GA",(678) 533-6407,True,https://www.central-columbus-electrical-solutions.us,info@central-columbus-electrical-solutions.electrical.com,Amanda Brown,national_scrape_v1,2026-06-12T05:52:23.750933+00:00,51,new
63,Savannah Electrical Solutions,Electrical,Savannah,GA,Georgia,"406 Main St, Savannah, GA",(770) 885-4811,True,https://www.savannah-electrical-solutions.org,info@savannah-electrical-solutions.electricpros.com,Justin Gomez,national_scrape_v1,2026-06-12T05:52:23.750976+00:00,54,new
64,Southwest Atlanta Electrical Contractors,Electrical,Atlanta,GA,Georgia,"9525 4th Blvd, Atlanta, GA",(770) 467-9398,True,https://www.southwest-atlanta-electrical-contractors.us,info@southwest-atlanta-electrical-contractors.electricalsolutions.com,Kenneth Watson,national_scrape_v1,2026-06-12T05:52:23.751021+00:00,80,new
65,Solar Atlanta Electrical Systems,Electrical,Atlanta,GA,Georgia,"5319 Market St, Atlanta, GA",(404) 496-9298,True,https://www.solar-atlanta-electrical-systems.co,info@solar-atlanta-electrical-systems.electricalservices.com,Justin Thomas,national_scrape_v1,2026-06-12T05:52:23.751064+00:00,49,new
66,ProTech Columbus Electrical,Electrical,Columbus,GA,Georgia,"8327 Innovation Blvd, Columbus, GA",(470) 849-6599,True,https://www.protech-columbus-electrical.org,info@protech-columbus-electrical.electrict.com,Gary Cruz,national_scrape_v1,2026-06-12T05:52:23.751107+00:00,68,new
67,West Augusta Electrical Contractors,Electrical,Augusta,GA,Georgia,"7623 Franklin St, Augusta, GA",(470) 292-7346,True,https://www.west-augusta-electrical-contractors.org,info@west-augusta-electrical-contractors.powerandlight.com,Frank Cruz,national_scrape_v1,2026-06-12T05:52:23.751154+00:00,94,new
68,Patriot Savannah Electrical Services,Electrical,Savannah,GA,Georgia,"2241 River Rd, Savannah, GA",(229) 329-4302,True,https://www.patriot-savannah-electrical-services.com,info@patriot-savannah-electrical-services.electrict.com,Patricia Howard,national_scrape_v1,2026-06-12T05:52:23.751199+00:00,62,new
69,Royal Columbus Electrical Systems,Electrical,Columbus,GA,Georgia,"5382 2nd Ave, Columbus, GA",(229) 356-8146,True,https://www.royal-columbus-electrical-systems.org,info@royal-columbus-electrical-systems.electrict.com,Brian Phillips,national_scrape_v1,2026-06-12T05:52:23.751243+00:00,91,new
70,Modern Savannah Electrical Solutions,Electrical,Savannah,GA,Georgia,"5468 Monroe St, Savannah, GA",(478) 600-7115,True,https://www.modern-savannah-electrical-solutions.org,info@modern-savannah-electrical-solutions.electricalservices.com,George Ramos,national_scrape_v1,2026-06-12T05:52:23.751286+00:00,76,new
71,Arrow Atlanta Electrical Solutions,Electrical,Atlanta,GA,Georgia,"1288 1st St, Atlanta, GA",(478) 435-5428,True,https://www.arrow-atlanta-electrical-solutions.com,info@arrow-atlanta-electrical-solutions.electricalservices.com,Betty Harris,national_scrape_v1,2026-06-12T05:52:23.751353+00:00,65,new
72,Wire Works of Atlanta,Electrical,Atlanta,GA,Georgia,"445 Technology Dr, Atlanta, GA",(229) 506-2545,True,https://www.wire-works-of-atlanta.net,info@wire-works-of-atlanta.powerandlight.com,Tyler Davis,national_scrape_v1,2026-06-12T05:52:23.751404+00:00,71,new
73,Main Atlanta Electrical Pros,Electrical,Atlanta,GA,Georgia,"5672 Professional Pkwy, Atlanta, GA",(912) 333-1148,True,https://www.main-atlanta-electrical-pros.co,info@main-atlanta-electrical-pros.electricalservices.com,Paul Mitchell,national_scrape_v1,2026-06-12T05:52:23.751449+00:00,49,new
74,Precision Atlanta Electrical & Lighting,Electrical,Atlanta,GA,Georgia,"6026 Victory Blvd, Atlanta, GA",(678) 838-2822,True,https://www.precision-atlanta-electrical-lighting.co,info@precision-atlanta-electrical-lighting.electricpros.com,Matthew Carter,national_scrape_v1,2026-06-12T05:52:23.751498+00:00,44,new
75,Augusta Electrical & Lighting,Electrical,Augusta,GA,Georgia,"6057 Corporate Dr, Augusta, GA",(770) 691-4733,True,https://www.augusta-electrical-lighting.co,info@augusta-electrical-lighting.powerandlight.com,Patricia Moore,national_scrape_v1,2026-06-12T05:52:23.751543+00:00,75,new
76,Peak Augusta Electrical Systems,Electrical,Augusta,GA,Georgia,"2482 Washington St, Augusta, GA",(678) 215-8215,True,https://www.peak-augusta-electrical-systems.us,info@peak-augusta-electrical-systems.electricpros.com,Kathleen Torres,national_scrape_v1,2026-06-12T05:52:23.751588+00:00,89,new
77,Power Up Electric of Augusta,Electrical,Augusta,GA,Georgia,"2959 College Ave, Augusta, GA",(770) 960-9919,True,https://www.power-up-electric-of-augusta.net,info@power-up-electric-of-augusta.electricpros.com,Debra Anderson,national_scrape_v1,2026-06-12T05:52:23.751633+00:00,50,new
78,Crown Augusta Electrical & Lighting,Electrical,Augusta,GA,Georgia,"4650 Innovation Blvd, Augusta, GA",(478) 410-7046,True,https://www.crown-augusta-electrical-lighting.com,info@crown-augusta-electrical-lighting.electricalservices.com,Nicole Foster,national_scrape_v1,2026-06-12T05:52:23.751678+00:00,90,new
79,Metro Savannah Electrical,Electrical,Savannah,GA,Georgia,"5827 Corporate Dr, Savannah, GA",(912) 611-7810,True,https://www.metro-savannah-electrical.us,info@metro-savannah-electrical.electrict.com,Ronald Miller,national_scrape_v1,2026-06-12T05:52:23.751720+00:00,91,new
80,Electricians Inc of Columbus,Electrical,Columbus,GA,Georgia,"5169 Hamilton Ave, Columbus, GA",(470) 316-3795,True,https://www.electricians-inc-of-columbus.net,info@electricians-inc-of-columbus.powerandlight.com,Margaret Bailey,national_scrape_v1,2026-06-12T05:52:23.751841+00:00,83,new
81,Savannah Cafe,Restaurant,Savannah,GA,Georgia,"6151 North St, Savannah, GA",(770) 571-5522,True,https://www.savannah-cafe.net,info@savannah-cafe.yelp.com,Sarah Sanchez,national_scrape_v1,2026-06-12T05:52:23.751942+00:00,77,new
82,Park Columbus Diner,Restaurant,Columbus,GA,Georgia,"3891 North St, Columbus, GA",(762) 714-7837,True,https://www.park-columbus-diner.co,info@park-columbus-diner.eatery.net,Mark Sanders,national_scrape_v1,2026-06-12T05:52:23.751991+00:00,67,new
83,Olive Garden of Augusta,Restaurant,Augusta,GA,Georgia,"9734 Park Ave, Augusta, GA",(470) 944-3737,True,https://www.olive-garden-of-augusta.us,info@olive-garden-of-augusta.dining.com,Jacob Nguyen,national_scrape_v1,2026-06-12T05:52:23.752036+00:00,61,new
84,Atlanta Sushi Grill,Restaurant,Atlanta,GA,Georgia,"915 Innovation Blvd, Atlanta, GA",(470) 257-6385,True,https://www.atlanta-sushi-grill.us,info@atlanta-sushi-grill.eatery.net,George Lee,national_scrape_v1,2026-06-12T05:52:23.752084+00:00,93,new
85,Columbus Korean Kitchen & Bar,Restaurant,Columbus,GA,Georgia,"5048 Sunset Blvd, Columbus, GA",(478) 687-2343,True,https://www.columbus-korean-kitchen-bar.co,info@columbus-korean-kitchen-bar.yelp.com,Diane Howard,national_scrape_v1,2026-06-12T05:52:23.752287+00:00,42,new
86,Delta Savannah Restaurant,Restaurant,Savannah,GA,Georgia,"2131 2nd Ave, Savannah, GA",(470) 801-6743,True,https://www.delta-savannah-restaurant.us,info@delta-savannah-restaurant.foodandwine.com,Dorothy Alvarez,national_scrape_v1,2026-06-12T05:52:23.752365+00:00,89,new
87,Red Augusta Kitchen & Bar,Restaurant,Augusta,GA,Georgia,"8264 Business Park Dr, Augusta, GA",(404) 657-7614,True,https://www.red-augusta-kitchen-bar.com,info@red-augusta-kitchen-bar.opentable.net,Michelle Chavez,national_scrape_v1,2026-06-12T05:52:23.752415+00:00,93,new
88,Happy Inn Columbus,Restaurant,Columbus,GA,Georgia,"3633 North St, Columbus, GA",(770) 411-5813,True,https://www.happy-inn-columbus.org,info@happy-inn-columbus.yelp.com,Barbara Lewis,national_scrape_v1,2026-06-12T05:52:23.752460+00:00,76,new
89,Tasty Inn Savannah,Restaurant,Savannah,GA,Georgia,"4974 Adams Blvd, Savannah, GA",(404) 384-6954,True,https://www.tasty-inn-savannah.us,info@tasty-inn-savannah.dinein.com,Patrick Bennett,national_scrape_v1,2026-06-12T05:52:23.752506+00:00,75,new
90,Atlanta Thai Restaurant,Restaurant,Atlanta,GA,Georgia,"2990 Church St, Atlanta, GA",(762) 687-2296,True,https://www.atlanta-thai-restaurant.co,info@atlanta-thai-restaurant.dinein.com,Melissa Phillips,national_scrape_v1,2026-06-12T05:52:23.752550+00:00,59,new
91,Savannah BBQ Diner,Restaurant,Savannah,GA,Georgia,"1675 Sunset Blvd, Savannah, GA",(706) 304-1130,True,https://www.savannah-bbq-diner.us,info@savannah-bbq-diner.eatery.net,Ronald Reyes,national_scrape_v1,2026-06-12T05:52:23.752594+00:00,56,new
92,Savannah BBQ Restaurant,Restaurant,Savannah,GA,Georgia,"9347 Elm St, Savannah, GA",(478) 906-1546,True,https://www.savannah-bbq-restaurant.org,info@savannah-bbq-restaurant.dining.com,Justin Price,national_scrape_v1,2026-06-12T05:52:23.752638+00:00,46,new
93,IHOP of Atlanta,Restaurant,Atlanta,GA,Georgia,"4269 Pine St, Atlanta, GA",(229) 329-8815,True,https://www.ihop-of-atlanta.org,info@ihop-of-atlanta.orderfood.com,Ashley Wood,national_scrape_v1,2026-06-12T05:52:23.752681+00:00,74,new
94,Lighthouse Savannah Eatery,Restaurant,Savannah,GA,Georgia,"3264 Hill St, Savannah, GA",(770) 703-6122,True,https://www.lighthouse-savannah-eatery.net,info@lighthouse-savannah-eatery.restaurant.com,Cynthia Ramirez,national_scrape_v1,2026-06-12T05:52:23.752726+00:00,81,new
95,Denny's of Savannah,Restaurant,Savannah,GA,Georgia,"1530 Church St, Savannah, GA",(229) 591-1554,True,https://www.dennys-of-savannah.com,info@dennys-of-savannah.dining.com,Larry Bailey,national_scrape_v1,2026-06-12T05:52:23.752769+00:00,72,new
96,Columbus Greek Restaurant,Restaurant,Columbus,GA,Georgia,"3134 South Ave, Columbus, GA",(770) 522-9175,True,https://www.columbus-greek-restaurant.org,info@columbus-greek-restaurant.orderfood.com,Robert Hall,national_scrape_v1,2026-06-12T05:52:23.752812+00:00,46,new
97,Augusta Bistro,Restaurant,Augusta,GA,Georgia,"8230 Madison Ave, Augusta, GA",(770) 471-5808,True,https://www.augusta-bistro.co,info@augusta-bistro.yelp.com,Elizabeth Reyes,national_scrape_v1,2026-06-12T05:52:23.752856+00:00,78,new
98,Atlanta Bistro,Restaurant,Atlanta,GA,Georgia,"4166 Business Park Dr, Atlanta, GA",(706) 311-7234,True,https://www.atlanta-bistro.com,info@atlanta-bistro.orderfood.com,Elizabeth Miller,national_scrape_v1,2026-06-12T05:52:23.752897+00:00,83,new
99,Burger King of Atlanta,Restaurant,Atlanta,GA,Georgia,"2442 College Ave, Atlanta, GA",(404) 409-2251,True,https://www.burger-king-of-atlanta.net,info@burger-king-of-atlanta.yelp.com,Michelle Parker,national_scrape_v1,2026-06-12T05:52:23.752940+00:00,61,new
100,Happy Corner Columbus,Restaurant,Columbus,GA,Georgia,"5455 South Ave, Columbus, GA",(912) 789-1042,True,https://www.happy-corner-columbus.co,info@happy-corner-columbus.orderfood.com,Christine Castillo,national_scrape_v1,2026-06-12T05:52:23.752988+00:00,75,new
1,Hilo Heating & Cooling,HVAC,Hilo,HI,Hawaii,"7696 Mill St, Hilo, HI",(808) 782-4263,True,https://www.hilo-heating-cooling.us,info@hilo-heating-cooling.acrepair.com,Larry Murphy,national_scrape_v1,2026-06-12T05:52:23.771869+00:00,47,new
2,Honolulu Cooling & Heating,HVAC,Honolulu,HI,Hawaii,"8341 Main St, Honolulu, HI",(808) 240-2983,True,https://www.honolulu-cooling-heating.co,info@honolulu-cooling-heating.airconditioning.com,Benjamin Rivera,national_scrape_v1,2026-06-12T05:52:23.771971+00:00,46,new
3,Apex Kailua Mechanical Services,HVAC,Kailua,HI,Hawaii,"8747 Lincoln Ave, Kailua, HI",(808) 705-7557,True,https://www.apex-kailua-mechanical-services.us,info@apex-kailua-mechanical-services.hvac.com,Alexander Sanders,national_scrape_v1,2026-06-12T05:52:23.772021+00:00,43,new
4,Pro Honolulu Temperature Control,HVAC,Honolulu,HI,Hawaii,"3076 Technology Dr, Honolulu, HI",(808) 677-9813,True,https://www.pro-honolulu-temperature-control.com,info@pro-honolulu-temperature-control.airconditioning.com,Dorothy Hughes,national_scrape_v1,2026-06-12T05:52:23.772072+00:00,68,new
5,Easy Kailua HVAC Services,HVAC,Kailua,HI,Hawaii,"7146 Enterprise Ave, Kailua, HI",(808) 284-3295,True,https://www.easy-kailua-hvac-services.us,info@easy-kailua-hvac-services.acrepair.com,Nicole Hall,national_scrape_v1,2026-06-12T05:52:23.772117+00:00,41,new
6,Cool Honolulu HVAC Services,HVAC,Honolulu,HI,Hawaii,"4534 2nd Ave, Honolulu, HI",(808) 476-9126,True,https://www.cool-honolulu-hvac-services.co,info@cool-honolulu-hvac-services.airconditioning.com,Dorothy Adams,national_scrape_v1,2026-06-12T05:52:23.772162+00:00,46,new
7,Accurate Honolulu Heating & Air,HVAC,Honolulu,HI,Hawaii,"4585 North St, Honolulu, HI",(808) 796-8145,True,https://www.accurate-honolulu-heating-air.net,info@accurate-honolulu-heating-air.acrepair.com,Shirley Gomez,national_scrape_v1,2026-06-12T05:52:23.772208+00:00,79,new
8,Pioneer Kailua Air Conditioning,HVAC,Kailua,HI,Hawaii,"7095 Highland Ave, Kailua, HI",(808) 973-6750,True,https://www.pioneer-kailua-air-conditioning.com,info@pioneer-kailua-air-conditioning.airconditioning.com,Justin Jackson,national_scrape_v1,2026-06-12T05:52:23.772252+00:00,94,new
9,Green Kailua Heating & Air,HVAC,Kailua,HI,Hawaii,"2557 Enterprise Ave, Kailua, HI",(808) 753-8717,True,https://www.green-kailua-heating-air.net,info@green-kailua-heating-air.hvac.com,Ashley Jones,national_scrape_v1,2026-06-12T05:52:23.772321+00:00,60,new
10,Express Honolulu Air Conditioning,HVAC,Honolulu,HI,Hawaii,"6551 Highland Ave, Honolulu, HI",(808) 765-7528,True,https://www.express-honolulu-air-conditioning.co,info@express-honolulu-air-conditioning.hvac.com,Matthew Mendoza,national_scrape_v1,2026-06-12T05:52:23.772376+00:00,64,new
11,Honolulu Heating & Air,HVAC,Honolulu,HI,Hawaii,"7885 Heritage Dr, Honolulu, HI",(808) 447-2887,True,https://www.honolulu-heating-air.us,info@honolulu-heating-air.airconditioning.com,Gary Cruz,national_scrape_v1,2026-06-12T05:52:23.772427+00:00,80,new
12,Metro Honolulu Air Conditioning,HVAC,Honolulu,HI,Hawaii,"3899 Heritage Dr, Honolulu, HI",(808) 751-6884,True,https://www.metro-honolulu-air-conditioning.us,info@metro-honolulu-air-conditioning.hvacpros.net,Rebecca Cox,national_scrape_v1,2026-06-12T05:52:23.772472+00:00,60,new
13,Frigidaire of Kailua,HVAC,Kailua,HI,Hawaii,"5541 Monroe St, Kailua, HI",(808) 501-8642,True,https://www.frigidaire-of-kailua.net,info@frigidaire-of-kailua.comfortsolutions.com,Jerry Brooks,national_scrape_v1,2026-06-12T05:52:23.772518+00:00,90,new
14,West Hilo Air Systems,HVAC,Hilo,HI,Hawaii,"1692 Oak Ave, Hilo, HI",(808) 806-5539,True,https://www.west-hilo-air-systems.com,info@west-hilo-air-systems.hvacservices.com,John Ross,national_scrape_v1,2026-06-12T05:52:23.772567+00:00,87,new
15,Coleman of Hilo,HVAC,Hilo,HI,Hawaii,"8778 College Ave, Hilo, HI",(808) 472-9830,True,https://www.coleman-of-hilo.us,info@coleman-of-hilo.airconditioning.com,Edward Robinson,national_scrape_v1,2026-06-12T05:52:23.772610+00:00,67,new
16,Carrier of Hilo,HVAC,Hilo,HI,Hawaii,"9524 Jefferson Dr, Hilo, HI",(808) 662-2961,True,https://www.carrier-of-hilo.com,info@carrier-of-hilo.comfortsolutions.com,Kevin Morales,national_scrape_v1,2026-06-12T05:52:23.772654+00:00,89,new
17,Grand Hilo Heating & Cooling,HVAC,Hilo,HI,Hawaii,"3309 University Blvd, Hilo, HI",(808) 952-7098,True,https://www.grand-hilo-heating-cooling.us,info@grand-hilo-heating-cooling.airconditioning.com,Brenda Johnson,national_scrape_v1,2026-06-12T05:52:23.772699+00:00,80,new
18,Kailua Temperature Control,HVAC,Kailua,HI,Hawaii,"3792 Commerce Dr, Kailua, HI",(808) 354-9853,True,https://www.kailua-temperature-control.us,info@kailua-temperature-control.mechanicalservices.com,Janet Cooper,national_scrape_v1,2026-06-12T05:52:23.772743+00:00,77,new
19,New Honolulu Cooling & Heating,HVAC,Honolulu,HI,Hawaii,"2551 Medical Center Dr, Honolulu, HI",(808) 919-7475,True,https://www.new-honolulu-cooling-heating.com,info@new-honolulu-cooling-heating.acrepair.com,Gary Castillo,national_scrape_v1,2026-06-12T05:52:23.772788+00:00,83,new
20,Hilo Cooling & Heating,HVAC,Hilo,HI,Hawaii,"4523 Hamilton Ave, Hilo, HI",(808) 681-4653,True,https://www.hilo-cooling-heating.co,info@hilo-cooling-heating.mechanicalservices.com,Maria Cruz,national_scrape_v1,2026-06-12T05:52:23.772831+00:00,61,new
21,Reliable Kailua Plumbing & Heating,Plumbing,Kailua,HI,Hawaii,"7860 Victory Blvd, Kailua, HI",(808) 720-8146,True,https://www.reliable-kailua-plumbing-heating.net,info@reliable-kailua-plumbing-heating.pipeanddrain.com,Matthew Gray,national_scrape_v1,2026-06-12T05:52:23.772876+00:00,41,new
22,Plumbing Masters of Honolulu,Plumbing,Honolulu,HI,Hawaii,"1577 Lake Dr, Honolulu, HI",(808) 916-9328,True,https://www.plumbing-masters-of-honolulu.net,info@plumbing-masters-of-honolulu.pipeanddrain.com,George Cooper,national_scrape_v1,2026-06-12T05:52:23.772919+00:00,50,new
23,Solid Honolulu Plumbing Solutions,Plumbing,Honolulu,HI,Hawaii,"3770 Medical Center Dr, Honolulu, HI",(808) 404-1803,True,https://www.solid-honolulu-plumbing-solutions.us,info@solid-honolulu-plumbing-solutions.pipeanddrain.com,Sharon Brown,national_scrape_v1,2026-06-12T05:52:23.772963+00:00,69,new
24,Rapid Hilo Plumbing & Heating,Plumbing,Hilo,HI,Hawaii,"3056 Cedar Ln, Hilo, HI",(808) 756-9083,True,https://www.rapid-hilo-plumbing-heating.net,info@rapid-hilo-plumbing-heating.plumbingpros.com,Rebecca Robinson,national_scrape_v1,2026-06-12T05:52:23.773006+00:00,80,new
25,Honolulu Drain Cleaning,Plumbing,Honolulu,HI,Hawaii,"2024 Mill St, Honolulu, HI",(808) 267-1171,True,https://www.honolulu-drain-cleaning.co,info@honolulu-drain-cleaning.rooter.com,Elizabeth Peterson,national_scrape_v1,2026-06-12T05:52:23.773050+00:00,56,new
26,Quality Hilo Plumbing Pros,Plumbing,Hilo,HI,Hawaii,"8536 Freedom Ave, Hilo, HI",(808) 716-2467,True,https://www.quality-hilo-plumbing-pros.us,info@quality-hilo-plumbing-pros.plumbingservices.net,Sandra Scott,national_scrape_v1,2026-06-12T05:52:23.773093+00:00,95,new
27,Eagle Kailua Pipe & Drain,Plumbing,Kailua,HI,Hawaii,"859 School St, Kailua, HI",(808) 769-7329,True,https://www.eagle-kailua-pipe-drain.net,info@eagle-kailua-pipe-drain.pipeanddrain.com,Brandon Young,national_scrape_v1,2026-06-12T05:52:23.773136+00:00,43,new
28,Kailua Plumbing & Heating,Plumbing,Kailua,HI,Hawaii,"7913 Liberty Ave, Kailua, HI",(808) 851-8444,True,https://www.kailua-plumbing-heating.co,info@kailua-plumbing-heating.rooter.com,Paul Morgan,national_scrape_v1,2026-06-12T05:52:23.773179+00:00,60,new
29,Easy Kailua Plumbing,Plumbing,Kailua,HI,Hawaii,"6226 Freedom Ave, Kailua, HI",(808) 583-5569,True,https://www.easy-kailua-plumbing.com,info@easy-kailua-plumbing.pipeanddrain.com,Heather Garcia,national_scrape_v1,2026-06-12T05:52:23.773222+00:00,71,new
30,Southwest Honolulu Plumbing Services,Plumbing,Honolulu,HI,Hawaii,"962 Medical Center Dr, Honolulu, HI",(808) 740-3801,True,https://www.southwest-honolulu-plumbing-services.net,info@southwest-honolulu-plumbing-services.pipeanddrain.com,Jason Wright,national_scrape_v1,2026-06-12T05:52:23.773266+00:00,83,new
31,Pro Honolulu Pipe & Drain,Plumbing,Honolulu,HI,Hawaii,"5869 Mill St, Honolulu, HI",(808) 983-3067,True,https://www.pro-honolulu-pipe-drain.net,info@pro-honolulu-pipe-drain.plumbingpros.com,Anna Gray,national_scrape_v1,2026-06-12T05:52:23.773333+00:00,68,new
32,Power Kailua Plumbing Solutions,Plumbing,Kailua,HI,Hawaii,"9757 South Ave, Kailua, HI",(808) 489-4941,True,https://www.power-kailua-plumbing-solutions.com,info@power-kailua-plumbing-solutions.pipeanddrain.com,Melissa Edwards,national_scrape_v1,2026-06-12T05:52:23.773382+00:00,90,new
33,Apex Hilo Pipe & Drain,Plumbing,Hilo,HI,Hawaii,"4922 Franklin St, Hilo, HI",(808) 568-3209,True,https://www.apex-hilo-pipe-drain.com,info@apex-hilo-pipe-drain.plumbingservices.net,Katherine Wilson,national_scrape_v1,2026-06-12T05:52:23.773432+00:00,47,new
34,Quality Hilo Plumbing & Drain,Plumbing,Hilo,HI,Hawaii,"940 Maple Dr, Hilo, HI",(808) 488-1281,True,https://www.quality-hilo-plumbing-drain.org,info@quality-hilo-plumbing-drain.plumbingpros.com,Jerry Ross,national_scrape_v1,2026-06-12T05:52:23.773478+00:00,92,new
35,Roto-Rooter of Honolulu,Plumbing,Honolulu,HI,Hawaii,"345 College Ave, Honolulu, HI",(808) 319-1990,True,https://www.roto-rooter-of-honolulu.co,info@roto-rooter-of-honolulu.pipeanddrain.com,Patricia Ruiz,national_scrape_v1,2026-06-12T05:52:23.773527+00:00,72,new
36,Central Honolulu Plumbing & Drain,Plumbing,Honolulu,HI,Hawaii,"9465 Freedom Ave, Honolulu, HI",(808) 590-7520,True,https://www.central-honolulu-plumbing-drain.org,info@central-honolulu-plumbing-drain.plumbers.net,Kathleen Roberts,national_scrape_v1,2026-06-12T05:52:23.773572+00:00,45,new
37,American Kailua Plumbing & Heating,Plumbing,Kailua,HI,Hawaii,"4336 Church St, Kailua, HI",(808) 517-5400,True,https://www.american-kailua-plumbing-heating.us,info@american-kailua-plumbing-heating.plumbingservices.net,Jack Baker,national_scrape_v1,2026-06-12T05:52:23.773616+00:00,64,new
38,Rooter-Man of Kailua,Plumbing,Kailua,HI,Hawaii,"9058 4th Blvd, Kailua, HI",(808) 670-9446,True,https://www.rooter-man-of-kailua.com,info@rooter-man-of-kailua.drainpros.com,Katherine Smith,national_scrape_v1,2026-06-12T05:52:23.773659+00:00,76,new
39,Pro Hilo Plumbing Pros,Plumbing,Hilo,HI,Hawaii,"591 Technology Dr, Hilo, HI",(808) 977-3612,True,https://www.pro-hilo-plumbing-pros.co,info@pro-hilo-plumbing-pros.plumbingservices.net,Ronald Miller,national_scrape_v1,2026-06-12T05:52:23.773702+00:00,84,new
40,Rooter-Man of Honolulu,Plumbing,Honolulu,HI,Hawaii,"5317 Industrial Blvd, Honolulu, HI",(808) 919-4560,True,https://www.rooter-man-of-honolulu.net,info@rooter-man-of-honolulu.plumbing.com,Mary Taylor,national_scrape_v1,2026-06-12T05:52:23.773744+00:00,54,new
